start_date,end_date,creates,edits,deletes,total
2023-05-29 00:00:00,2023-05-30 00:00:00,1833,888,349,3070
2023-05-30 00:00:00,2023-05-31 00:00:00,1162,1091,527,2780
2023-05-31 00:00:00,2023-06-01 00:00:00,3544,2988,803,7335
2023-06-01 00:00:00,2023-06-02 00:00:00,1263,479,142,1884
2023-06-02 00:00:00,2023-06-03 00:00:00,1767,2534,843,5144
2023-06-03 00:00:00,2023-06-04 00:00:00,1908,2112,1019,5039
2023-06-04 00:00:00,2023-06-05 00:00:00,3148,3426,1786,8360
2023-06-05 00:00:00,2023-06-06 00:00:00,978,538,369,1885
2023-06-06 00:00:00,2023-06-07 00:00:00,2232,2697,1009,5938
2023-06-07 00:00:00,2023-06-08 00:00:00,980,520,506,2006
2023-06-08 00:00:00,2023-06-09 00:00:00,1732,2553,689,4974
2023-06-09 00:00:00,2023-06-10 00:00:00,1602,4180,976,6758
2023-06-10 00:00:00,2023-06-11 00:00:00,873,2699,586,4158
2023-06-11 00:00:00,2023-06-12 00:00:00,1730,1247,345,3322
2023-06-12 00:00:00,2023-06-13 00:00:00,877,819,214,1910
2023-06-13 00:00:00,2023-06-14 00:00:00,2154,1907,729,4790
2023-06-14 00:00:00,2023-06-15 00:00:00,4692,3335,2225,10252
2023-06-15 00:00:00,2023-06-16 00:00:00,4211,2011,823,7045
2023-06-16 00:00:00,2023-06-17 00:00:00,3895,1447,402,5744
2023-06-17 00:00:00,2023-06-18 00:00:00,1383,599,546,2528
2023-06-18 00:00:00,2023-06-19 00:00:00,1319,873,612,2804
2023-06-19 00:00:00,2023-06-20 00:00:00,1215,860,243,2318
2023-06-20 00:00:00,2023-06-21 00:00:00,2646,1230,502,4378
2023-06-21 00:00:00,2023-06-22 00:00:00,2830,1015,480,4325
2023-06-22 00:00:00,2023-06-23 00:00:00,2047,1215,327,3589
2023-06-23 00:00:00,2023-06-24 00:00:00,3637,1031,255,4923
2023-06-24 00:00:00,2023-06-25 00:00:00,389,229,186,804
2023-06-25 00:00:00,2023-06-26 00:00:00,1410,1386,270,3066
2023-06-26 00:00:00,2023-06-27 00:00:00,1903,973,136,3012
2023-06-27 00:00:00,2023-06-28 00:00:00,5287,913,308,6508
2023-06-28 00:00:00,2023-06-29 00:00:00,5279,2294,377,7950
2023-06-29 00:00:00,2023-06-30 00:00:00,2330,1580,901,4811
2023-06-30 00:00:00,2023-07-01 00:00:00,1946,1601,969,4516
2023-07-01 00:00:00,2023-07-02 00:00:00,1004,15976,121,17101
2023-07-02 00:00:00,2023-07-03 00:00:00,1355,3579,91,5025
2023-07-03 00:00:00,2023-07-04 00:00:00,1875,2888,348,5111
2023-07-04 00:00:00,2023-07-05 00:00:00,4127,15927,637,20691
2023-07-05 00:00:00,2023-07-06 00:00:00,3144,1640,479,5263
2023-07-06 00:00:00,2023-07-07 00:00:00,1225,1598,269,3092
2023-07-07 00:00:00,2023-07-08 00:00:00,3394,1680,721,5795
2023-07-08 00:00:00,2023-07-09 00:00:00,1747,916,416,3079
2023-07-09 00:00:00,2023-07-10 00:00:00,676,888,208,1772
2023-07-10 00:00:00,2023-07-11 00:00:00,1649,1197,90,2936
2023-07-11 00:00:00,2023-07-12 00:00:00,2788,1171,135,4094
2023-07-12 00:00:00,2023-07-13 00:00:00,3241,1738,373,5352
2023-07-13 00:00:00,2023-07-14 00:00:00,2736,749,211,3696
2023-07-14 00:00:00,2023-07-15 00:00:00,1579,1183,325,3087
2023-07-15 00:00:00,2023-07-16 00:00:00,1620,946,626,3192
2023-07-16 00:00:00,2023-07-17 00:00:00,1035,1172,383,2590
2023-07-17 00:00:00,2023-07-18 00:00:00,3006,990,435,4431
2023-07-18 00:00:00,2023-07-19 00:00:00,3595,1035,154,4784
2023-07-19 00:00:00,2023-07-20 00:00:00,2076,1370,518,3964
2023-07-20 00:00:00,2023-07-21 00:00:00,2375,1044,261,3680
2023-07-21 00:00:00,2023-07-22 00:00:00,2534,2116,232,4882
2023-07-22 00:00:00,2023-07-23 00:00:00,553,801,293,1647
2023-07-23 00:00:00,2023-07-24 00:00:00,809,971,147,1927
2023-07-24 00:00:00,2023-07-25 00:00:00,2161,2418,544,5123
2023-07-25 00:00:00,2023-07-26 00:00:00,6756,4993,718,12467
2023-07-26 00:00:00,2023-07-27 00:00:00,6197,4477,978,11652
2023-07-27 00:00:00,2023-07-28 00:00:00,3301,3099,251,6651
2023-07-28 00:00:00,2023-07-29 00:00:00,1449,1266,360,3075
2023-07-29 00:00:00,2023-07-30 00:00:00,300,82,30,412
2023-07-30 00:00:00,2023-07-31 00:00:00,2281,1652,150,4083
2023-07-31 00:00:00,2023-08-01 00:00:00,1460,1011,327,2798
2023-08-01 00:00:00,2023-08-02 00:00:00,1880,1537,602,4019
2023-08-02 00:00:00,2023-08-03 00:00:00,2593,1847,228,4668
2023-08-03 00:00:00,2023-08-04 00:00:00,1849,1183,451,3483
2023-08-04 00:00:00,2023-08-05 00:00:00,4428,1672,352,6452
2023-08-05 00:00:00,2023-08-06 00:00:00,1357,729,112,2198
2023-08-06 00:00:00,2023-08-07 00:00:00,2764,1486,274,4524
2023-08-07 00:00:00,2023-08-08 00:00:00,2499,2471,293,5263
2023-08-08 00:00:00,2023-08-09 00:00:00,3730,3108,612,7450
2023-08-09 00:00:00,2023-08-10 00:00:00,2308,2169,681,5158
2023-08-10 00:00:00,2023-08-11 00:00:00,3436,3657,549,7642
2023-08-11 00:00:00,2023-08-12 00:00:00,2881,1696,437,5014
2023-08-12 00:00:00,2023-08-13 00:00:00,615,1092,424,2131
2023-08-13 00:00:00,2023-08-14 00:00:00,1804,1195,747,3746
2023-08-14 00:00:00,2023-08-15 00:00:00,851,626,84,1561
2023-08-15 00:00:00,2023-08-16 00:00:00,2155,1229,3401,6785
2023-08-16 00:00:00,2023-08-17 00:00:00,1810,1964,462,4236
2023-08-17 00:00:00,2023-08-18 00:00:00,6844,2187,1783,10814
2023-08-18 00:00:00,2023-08-19 00:00:00,3774,1287,626,5687
2023-08-19 00:00:00,2023-08-20 00:00:00,3924,1990,952,6866
2023-08-20 00:00:00,2023-08-21 00:00:00,2989,2304,696,5989
2023-08-21 00:00:00,2023-08-22 00:00:00,1430,887,267,2584
2023-08-22 00:00:00,2023-08-23 00:00:00,3222,1805,1007,6034
2023-08-23 00:00:00,2023-08-24 00:00:00,3852,798,785,5435
2023-08-24 00:00:00,2023-08-25 00:00:00,5231,2917,1409,9557
2023-08-25 00:00:00,2023-08-26 00:00:00,1953,1250,414,3617
2023-08-26 00:00:00,2023-08-27 00:00:00,1846,2260,328,4434
2023-08-27 00:00:00,2023-08-28 00:00:00,2607,1361,435,4403
2023-08-28 00:00:00,2023-08-29 00:00:00,1963,1057,459,3479
2023-08-29 00:00:00,2023-08-30 00:00:00,1185,1198,244,2627
2023-08-30 00:00:00,2023-08-31 00:00:00,2853,1933,311,5097
2023-08-31 00:00:00,2023-09-01 00:00:00,2633,1427,296,4356
2023-09-01 00:00:00,2023-09-02 00:00:00,920,761,163,1844
2023-09-02 00:00:00,2023-09-03 00:00:00,35,179,2,216
2023-09-03 00:00:00,2023-09-04 00:00:00,504,385,68,957
2023-09-04 00:00:00,2023-09-05 00:00:00,1825,1406,329,3560
2023-09-05 00:00:00,2023-09-06 00:00:00,2956,1044,240,4240
2023-09-06 00:00:00,2023-09-07 00:00:00,3994,460,126,4580
2023-09-07 00:00:00,2023-09-08 00:00:00,1520,389,64,1973
2023-09-08 00:00:00,2023-09-09 00:00:00,3457,507,37,4001
2023-09-09 00:00:00,2023-09-10 00:00:00,1339,1125,112,2576
2023-09-10 00:00:00,2023-09-11 00:00:00,1624,1256,39,2919
2023-09-11 00:00:00,2023-09-12 00:00:00,2711,1859,333,4903
2023-09-12 00:00:00,2023-09-13 00:00:00,1686,670,171,2527
2023-09-13 00:00:00,2023-09-14 00:00:00,1250,1630,601,3481
2023-09-14 00:00:00,2023-09-15 00:00:00,6232,1875,421,8528
2023-09-15 00:00:00,2023-09-16 00:00:00,1890,943,118,2951
2023-09-16 00:00:00,2023-09-17 00:00:00,1622,784,161,2567
2023-09-17 00:00:00,2023-09-18 00:00:00,947,765,309,2021
2023-09-18 00:00:00,2023-09-19 00:00:00,1211,542,139,1892
2023-09-19 00:00:00,2023-09-20 00:00:00,759,433,287,1479
2023-09-20 00:00:00,2023-09-21 00:00:00,771,494,148,1413
2023-09-21 00:00:00,2023-09-22 00:00:00,863,1206,76,2145
2023-09-22 00:00:00,2023-09-23 00:00:00,1003,804,201,2008
2023-09-23 00:00:00,2023-09-24 00:00:00,607,471,81,1159
2023-09-24 00:00:00,2023-09-25 00:00:00,1278,1498,217,2993
2023-09-25 00:00:00,2023-09-26 00:00:00,2162,973,501,3636
2023-09-26 00:00:00,2023-09-27 00:00:00,506,404,41,951
2023-09-27 00:00:00,2023-09-28 00:00:00,517,507,60,1084
2023-09-28 00:00:00,2023-09-29 00:00:00,2095,1251,484,3830
2023-09-29 00:00:00,2023-09-30 00:00:00,1392,703,309,2404
2023-09-30 00:00:00,2023-10-01 00:00:00,915,528,253,1696
2023-10-01 00:00:00,2023-10-02 00:00:00,3682,849,88,4619
2023-10-02 00:00:00,2023-10-03 00:00:00,1473,1295,105,2873
2023-10-03 00:00:00,2023-10-04 00:00:00,3492,1937,620,6049
2023-10-04 00:00:00,2023-10-05 00:00:00,1402,817,160,2379
2023-10-05 00:00:00,2023-10-06 00:00:00,2760,1797,383,4940
2023-10-06 00:00:00,2023-10-07 00:00:00,1471,862,172,2505
2023-10-07 00:00:00,2023-10-08 00:00:00,1297,573,44,1914
2023-10-08 00:00:00,2023-10-09 00:00:00,3309,1661,1336,6306
2023-10-09 00:00:00,2023-10-10 00:00:00,2510,882,121,3513
2023-10-10 00:00:00,2023-10-11 00:00:00,972,674,122,1768
2023-10-11 00:00:00,2023-10-12 00:00:00,1648,1703,197,3548
2023-10-12 00:00:00,2023-10-13 00:00:00,1915,2437,784,5136
2023-10-13 00:00:00,2023-10-14 00:00:00,1820,1143,392,3355
2023-10-14 00:00:00,2023-10-15 00:00:00,1418,1217,164,2799
2023-10-15 00:00:00,2023-10-16 00:00:00,1380,727,155,2262
2023-10-16 00:00:00,2023-10-17 00:00:00,1669,1267,786,3722
2023-10-17 00:00:00,2023-10-18 00:00:00,2289,1007,578,3874
2023-10-18 00:00:00,2023-10-19 00:00:00,3468,1212,314,4994
2023-10-19 00:00:00,2023-10-20 00:00:00,2980,2828,705,6513
2023-10-20 00:00:00,2023-10-21 00:00:00,2524,2318,353,5195
2023-10-21 00:00:00,2023-10-22 00:00:00,4139,2348,851,7338
2023-10-22 00:00:00,2023-10-23 00:00:00,2642,1132,202,3976
2023-10-23 00:00:00,2023-10-24 00:00:00,1577,1567,445,3589
2023-10-24 00:00:00,2023-10-25 00:00:00,2077,1633,314,4024
2023-10-25 00:00:00,2023-10-26 00:00:00,1335,1078,359,2772
2023-10-26 00:00:00,2023-10-27 00:00:00,2910,1423,546,4879
2023-10-27 00:00:00,2023-10-28 00:00:00,2839,1968,675,5482
2023-10-28 00:00:00,2023-10-29 00:00:00,1246,721,225,2192
2023-10-29 00:00:00,2023-10-30 00:00:00,1466,1219,187,2872
2023-10-30 00:00:00,2023-10-31 00:00:00,611,828,149,1588
2023-10-31 00:00:00,2023-11-01 00:00:00,2207,2077,444,4728
2023-11-01 00:00:00,2023-11-02 00:00:00,4926,2094,619,7639
2023-11-02 00:00:00,2023-11-03 00:00:00,2168,2090,438,4696
2023-11-03 00:00:00,2023-11-04 00:00:00,468,479,36,983
2023-11-04 00:00:00,2023-11-05 00:00:00,1048,1385,169,2602
2023-11-05 00:00:00,2023-11-06 00:00:00,628,1236,83,1947
2023-11-06 00:00:00,2023-11-07 00:00:00,682,1257,221,2160
2023-11-07 00:00:00,2023-11-08 00:00:00,2312,1936,144,4392
2023-11-08 00:00:00,2023-11-09 00:00:00,1377,1628,144,3149
2023-11-09 00:00:00,2023-11-10 00:00:00,1973,2362,335,4670
2023-11-10 00:00:00,2023-11-11 00:00:00,2560,3934,402,6896
2023-11-11 00:00:00,2023-11-12 00:00:00,2175,2439,469,5083
2023-11-12 00:00:00,2023-11-13 00:00:00,1739,1582,1014,4335
2023-11-13 00:00:00,2023-11-14 00:00:00,512,1240,105,1857
2023-11-14 00:00:00,2023-11-15 00:00:00,2016,2331,520,4867
2023-11-15 00:00:00,2023-11-16 00:00:00,779,1056,150,1985
2023-11-16 00:00:00,2023-11-17 00:00:00,2165,2619,238,5022
2023-11-17 00:00:00,2023-11-18 00:00:00,909,67146,182,68237
2023-11-18 00:00:00,2023-11-19 00:00:00,1630,1020,253,2903
2023-11-19 00:00:00,2023-11-20 00:00:00,1215,972,209,2396
2023-11-20 00:00:00,2023-11-21 00:00:00,936,1002,43,1981
2023-11-21 00:00:00,2023-11-22 00:00:00,1433,637,342,2412
2023-11-22 00:00:00,2023-11-23 00:00:00,761,1008,61,1830
2023-11-23 00:00:00,2023-11-24 00:00:00,1027,1067,205,2299
2023-11-24 00:00:00,2023-11-25 00:00:00,774,1674,98,2546
2023-11-25 00:00:00,2023-11-26 00:00:00,1740,723,396,2859
2023-11-26 00:00:00,2023-11-27 00:00:00,1745,1966,186,3897
2023-11-27 00:00:00,2023-11-28 00:00:00,726,891,63,1680
2023-11-28 00:00:00,2023-11-29 00:00:00,713,980,124,1817
2023-11-29 00:00:00,2023-11-30 00:00:00,1612,1221,139,2972
2023-11-30 00:00:00,2023-12-01 00:00:00,765,614,30,1409
2023-12-01 00:00:00,2023-12-02 00:00:00,1643,1140,240,3023
2023-12-02 00:00:00,2023-12-03 00:00:00,326,932,288,1546
2023-12-03 00:00:00,2023-12-04 00:00:00,329,505,49,883
2023-12-04 00:00:00,2023-12-05 00:00:00,452,292,32,776
2023-12-05 00:00:00,2023-12-06 00:00:00,2049,1184,91,3324
2023-12-06 00:00:00,2023-12-07 00:00:00,4589,1701,241,6531
2023-12-07 00:00:00,2023-12-08 00:00:00,1200,1537,481,3218
2023-12-08 00:00:00,2023-12-09 00:00:00,2719,1124,2058,5901
2023-12-09 00:00:00,2023-12-10 00:00:00,2856,887,390,4133
2023-12-10 00:00:00,2023-12-11 00:00:00,4644,3178,485,8307
2023-12-11 00:00:00,2023-12-12 00:00:00,1426,1406,579,3411
2023-12-12 00:00:00,2023-12-13 00:00:00,1790,1632,363,3785
2023-12-13 00:00:00,2023-12-14 00:00:00,1681,1671,421,3773
2023-12-14 00:00:00,2023-12-15 00:00:00,1904,783,305,2992
2023-12-15 00:00:00,2023-12-16 00:00:00,1314,1429,163,2906
2023-12-16 00:00:00,2023-12-17 00:00:00,1514,666,103,2283
2023-12-17 00:00:00,2023-12-18 00:00:00,2203,2192,524,4919
2023-12-18 00:00:00,2023-12-19 00:00:00,589,254,31,874
2023-12-19 00:00:00,2023-12-20 00:00:00,1000,984,217,2201
2023-12-20 00:00:00,2023-12-21 00:00:00,683,470,128,1281
2023-12-21 00:00:00,2023-12-22 00:00:00,2538,799,757,4094
2023-12-22 00:00:00,2023-12-23 00:00:00,2225,869,200,3294
2023-12-23 00:00:00,2023-12-24 00:00:00,1378,785,167,2330
2023-12-24 00:00:00,2023-12-25 00:00:00,1532,1571,927,4030
2023-12-25 00:00:00,2023-12-26 00:00:00,763,860,113,1736
2023-12-26 00:00:00,2023-12-27 00:00:00,1812,974,165,2951
2023-12-27 00:00:00,2023-12-28 00:00:00,1320,858,111,2289
2023-12-28 00:00:00,2023-12-29 00:00:00,1652,1024,292,2968
2023-12-29 00:00:00,2023-12-30 00:00:00,1491,959,220,2670
2023-12-30 00:00:00,2023-12-31 00:00:00,1536,1030,350,2916
2023-12-31 00:00:00,2024-01-01 00:00:00,1085,684,99,1868
2024-01-01 00:00:00,2024-01-02 00:00:00,2377,1543,506,4426
2024-01-02 00:00:00,2024-01-03 00:00:00,2071,1700,387,4158
2024-01-03 00:00:00,2024-01-04 00:00:00,3107,1216,285,4608
2024-01-04 00:00:00,2024-01-05 00:00:00,1399,536,158,2093
2024-01-05 00:00:00,2024-01-06 00:00:00,1172,930,138,2240
2024-01-06 00:00:00,2024-01-07 00:00:00,1227,803,163,2193
2024-01-07 00:00:00,2024-01-08 00:00:00,1885,1027,388,3300
2024-01-08 00:00:00,2024-01-09 00:00:00,1011,648,230,1889
2024-01-09 00:00:00,2024-01-10 00:00:00,1951,806,335,3092
2024-01-10 00:00:00,2024-01-11 00:00:00,1165,1019,352,2536
2024-01-11 00:00:00,2024-01-12 00:00:00,791,1017,209,2017
2024-01-12 00:00:00,2024-01-13 00:00:00,775,896,248,1919
2024-01-13 00:00:00,2024-01-14 00:00:00,792,459,55,1306
2024-01-14 00:00:00,2024-01-15 00:00:00,2566,1094,538,4198
2024-01-15 00:00:00,2024-01-16 00:00:00,1332,889,510,2731
2024-01-16 00:00:00,2024-01-17 00:00:00,2435,506,231,3172
2024-01-17 00:00:00,2024-01-18 00:00:00,1341,665,140,2146
2024-01-18 00:00:00,2024-01-19 00:00:00,1086,346,96,1528
2024-01-19 00:00:00,2024-01-20 00:00:00,363,327,64,754
2024-01-20 00:00:00,2024-01-21 00:00:00,2647,1081,1264,4992
2024-01-21 00:00:00,2024-01-22 00:00:00,3806,616,229,4651
2024-01-22 00:00:00,2024-01-23 00:00:00,1642,703,284,2629
2024-01-23 00:00:00,2024-01-24 00:00:00,1666,900,384,2950
2024-01-24 00:00:00,2024-01-25 00:00:00,429,355,94,878
2024-01-25 00:00:00,2024-01-26 00:00:00,2019,913,204,3136
2024-01-26 00:00:00,2024-01-27 00:00:00,1678,1112,240,3030
2024-01-27 00:00:00,2024-01-28 00:00:00,1750,1003,203,2956
2024-01-28 00:00:00,2024-01-29 00:00:00,837,417,312,1566
2024-01-29 00:00:00,2024-01-30 00:00:00,591,606,74,1271
2024-01-30 00:00:00,2024-01-31 00:00:00,447,384,36,867
2024-01-31 00:00:00,2024-02-01 00:00:00,1399,724,312,2435
2024-02-01 00:00:00,2024-02-02 00:00:00,1286,376,215,1877
2024-02-02 00:00:00,2024-02-03 00:00:00,2030,2155,478,4663
2024-02-03 00:00:00,2024-02-04 00:00:00,963,549,176,1688
2024-02-04 00:00:00,2024-02-05 00:00:00,1200,296,247,1743
2024-02-05 00:00:00,2024-02-06 00:00:00,1470,2662,389,4521
2024-02-06 00:00:00,2024-02-07 00:00:00,1889,4576,926,7391
2024-02-07 00:00:00,2024-02-08 00:00:00,2106,4353,467,6926
2024-02-08 00:00:00,2024-02-09 00:00:00,3346,3118,738,7202
2024-02-09 00:00:00,2024-02-10 00:00:00,3939,2360,1215,7514
2024-02-10 00:00:00,2024-02-11 00:00:00,2380,1145,466,3991
2024-02-11 00:00:00,2024-02-12 00:00:00,1743,1196,329,3268
2024-02-12 00:00:00,2024-02-13 00:00:00,3084,2314,769,6167
2024-02-13 00:00:00,2024-02-14 00:00:00,3189,1463,1965,6617
2024-02-14 00:00:00,2024-02-15 00:00:00,4030,548,1095,5673
2024-02-15 00:00:00,2024-02-16 00:00:00,1032,573,59,1664
2024-02-16 00:00:00,2024-02-17 00:00:00,2457,1440,608,4505
2024-02-17 00:00:00,2024-02-18 00:00:00,3781,815,1287,5883
2024-02-18 00:00:00,2024-02-19 00:00:00,6132,1014,854,8000
2024-02-19 00:00:00,2024-02-20 00:00:00,436,852,86,1374
2024-02-20 00:00:00,2024-02-21 00:00:00,969,1010,162,2141
2024-02-21 00:00:00,2024-02-22 00:00:00,4278,3772,592,8642
2024-02-22 00:00:00,2024-02-23 00:00:00,1820,2323,468,4611
2024-02-23 00:00:00,2024-02-24 00:00:00,4003,1465,1368,6836
2024-02-24 00:00:00,2024-02-25 00:00:00,6183,758,460,7401
2024-02-25 00:00:00,2024-02-26 00:00:00,3107,1270,532,4909
2024-02-26 00:00:00,2024-02-27 00:00:00,4142,1444,299,5885
2024-02-27 00:00:00,2024-02-28 00:00:00,2335,1115,446,3896
2024-02-28 00:00:00,2024-02-29 00:00:00,2116,816,280,3212
2024-02-29 00:00:00,2024-03-01 00:00:00,2440,1078,345,3863
2024-03-01 00:00:00,2024-03-02 00:00:00,2698,2045,581,5324
2024-03-02 00:00:00,2024-03-03 00:00:00,2362,1322,389,4073
2024-03-03 00:00:00,2024-03-04 00:00:00,4115,1340,567,6022
2024-03-04 00:00:00,2024-03-05 00:00:00,1556,730,205,2491
2024-03-05 00:00:00,2024-03-06 00:00:00,2223,1520,421,4164
2024-03-06 00:00:00,2024-03-07 00:00:00,2256,1805,371,4432
2024-03-07 00:00:00,2024-03-08 00:00:00,1108,735,276,2119
2024-03-08 00:00:00,2024-03-09 00:00:00,2909,1249,518,4676
2024-03-09 00:00:00,2024-03-10 00:00:00,2008,612,344,2964
2024-03-10 00:00:00,2024-03-11 00:00:00,5940,1017,393,7350
2024-03-11 00:00:00,2024-03-12 00:00:00,2348,1723,263,4334
2024-03-12 00:00:00,2024-03-13 00:00:00,743,1606,88,2437
2024-03-13 00:00:00,2024-03-14 00:00:00,1044,1397,83,2524
2024-03-14 00:00:00,2024-03-15 00:00:00,1233,1031,99,2363
2024-03-15 00:00:00,2024-03-16 00:00:00,2100,1916,414,4430
2024-03-16 00:00:00,2024-03-17 00:00:00,1699,1089,280,3068
2024-03-17 00:00:00,2024-03-18 00:00:00,4592,1708,886,7186
2024-03-18 00:00:00,2024-03-19 00:00:00,577,238,18,833
2024-03-19 00:00:00,2024-03-20 00:00:00,1266,341,138,1745
2024-03-20 00:00:00,2024-03-21 00:00:00,2028,2436,856,5320
2024-03-21 00:00:00,2024-03-22 00:00:00,1916,1790,934,4640
2024-03-22 00:00:00,2024-03-23 00:00:00,3209,2455,1490,7154
2024-03-23 00:00:00,2024-03-24 00:00:00,8673,3362,1091,13126
2024-03-24 00:00:00,2024-03-25 00:00:00,5980,2428,614,9022
2024-03-25 00:00:00,2024-03-26 00:00:00,1782,1658,122,3562
2024-03-26 00:00:00,2024-03-27 00:00:00,898,891,78,1867
2024-03-27 00:00:00,2024-03-28 00:00:00,1135,1210,194,2539
2024-03-28 00:00:00,2024-03-29 00:00:00,2328,1032,459,3819
2024-03-29 00:00:00,2024-03-30 00:00:00,3949,2456,535,6940
2024-03-30 00:00:00,2024-03-31 00:00:00,2487,2111,572,5170
2024-03-31 00:00:00,2024-04-01 00:00:00,2164,777,313,3254
2024-04-01 00:00:00,2024-04-02 00:00:00,3303,1471,427,5201
2024-04-02 00:00:00,2024-04-03 00:00:00,2105,1262,194,3561
2024-04-03 00:00:00,2024-04-04 00:00:00,2610,2168,306,5084
2024-04-04 00:00:00,2024-04-05 00:00:00,2595,1054,252,3901
2024-04-05 00:00:00,2024-04-06 00:00:00,2728,2149,385,5262
2024-04-06 00:00:00,2024-04-07 00:00:00,2488,1894,485,4867
2024-04-07 00:00:00,2024-04-08 00:00:00,4999,2840,509,8348
2024-04-08 00:00:00,2024-04-09 00:00:00,12268,1937,305,14510
2024-04-09 00:00:00,2024-04-10 00:00:00,10897,2478,404,13779
2024-04-10 00:00:00,2024-04-11 00:00:00,17314,1404,264,18982
2024-04-11 00:00:00,2024-04-12 00:00:00,9039,1172,465,10676
2024-04-12 00:00:00,2024-04-13 00:00:00,12768,1097,272,14137
2024-04-13 00:00:00,2024-04-14 00:00:00,9138,2328,521,11987
2024-04-14 00:00:00,2024-04-15 00:00:00,15023,1522,373,16918
2024-04-15 00:00:00,2024-04-16 00:00:00,13498,1125,342,14965
2024-04-16 00:00:00,2024-04-17 00:00:00,12870,1078,443,14391
2024-04-17 00:00:00,2024-04-18 00:00:00,21233,1901,508,23642
2024-04-18 00:00:00,2024-04-19 00:00:00,10832,1775,301,12908
2024-04-19 00:00:00,2024-04-20 00:00:00,3955,1629,946,6530
2024-04-20 00:00:00,2024-04-21 00:00:00,1806,1479,401,3686
2024-04-21 00:00:00,2024-04-22 00:00:00,1812,629,397,2838
2024-04-22 00:00:00,2024-04-23 00:00:00,2836,1031,510,4377
2024-04-23 00:00:00,2024-04-24 00:00:00,4174,14280,483,18937
2024-04-24 00:00:00,2024-04-25 00:00:00,1501,777,168,2446
2024-04-25 00:00:00,2024-04-26 00:00:00,1209,432,165,1806
2024-04-26 00:00:00,2024-04-27 00:00:00,4468,1388,381,6237
2024-04-27 00:00:00,2024-04-28 00:00:00,5496,1964,549,8009
2024-04-28 00:00:00,2024-04-29 00:00:00,3106,893,456,4455
2024-04-29 00:00:00,2024-04-30 00:00:00,3676,1640,382,5698
2024-04-30 00:00:00,2024-05-01 00:00:00,2345,1517,258,4120
2024-05-01 00:00:00,2024-05-02 00:00:00,5889,1026,492,7407
2022-05-02 00:00:00,2024-05-02 00:00:00,1326195,962262,227547,2516004
