start_date,end_date,creates,edits,deletes,total
2015-05-20 00:00:00,2015-05-21 00:00:00,146095,15965,8670,170730
2015-05-21 00:00:00,2015-05-22 00:00:00,161551,20231,10071,191853
2015-05-22 00:00:00,2015-05-23 00:00:00,162307,15679,7030,185016
2015-05-23 00:00:00,2015-05-24 00:00:00,107401,11233,8328,126962
2015-05-24 00:00:00,2015-05-25 00:00:00,179449,14309,10402,204160
2015-05-25 00:00:00,2015-05-26 00:00:00,259360,166425,8478,434263
2015-05-26 00:00:00,2015-05-27 00:00:00,164111,35617,5218,204946
2015-05-27 00:00:00,2015-05-28 00:00:00,133995,10503,2814,147312
2015-05-28 00:00:00,2015-05-29 00:00:00,132206,15599,4579,152384
2015-05-29 00:00:00,2015-05-30 00:00:00,74385,13284,8388,96057
2015-05-30 00:00:00,2015-05-31 00:00:00,76720,13426,5631,95777
2015-05-31 00:00:00,2015-06-01 00:00:00,99824,17172,3440,120436
2015-06-01 00:00:00,2015-06-02 00:00:00,102023,13481,3037,118541
2015-06-02 00:00:00,2015-06-03 00:00:00,99069,7807,1905,108781
2015-06-03 00:00:00,2015-06-04 00:00:00,65869,7056,1692,74617
2015-06-04 00:00:00,2015-06-05 00:00:00,85769,8074,5942,99785
2015-06-05 00:00:00,2015-06-06 00:00:00,54836,6580,4784,66200
2015-06-06 00:00:00,2015-06-07 00:00:00,45353,8693,4784,58830
2015-06-07 00:00:00,2015-06-08 00:00:00,66777,6055,1941,74773
2015-06-08 00:00:00,2015-06-09 00:00:00,78339,8866,2645,89850
2015-06-09 00:00:00,2015-06-10 00:00:00,66286,8366,4118,78770
2015-06-10 00:00:00,2015-06-11 00:00:00,60168,4252,1031,65451
2015-06-11 00:00:00,2015-06-12 00:00:00,57266,3369,1329,61964
2015-06-12 00:00:00,2015-06-13 00:00:00,67078,2042,731,69851
2015-06-13 00:00:00,2015-06-14 00:00:00,60928,1923,1048,63899
2015-06-14 00:00:00,2015-06-15 00:00:00,60590,2447,735,63772
2015-06-15 00:00:00,2015-06-16 00:00:00,79534,5232,3314,88080
2015-06-16 00:00:00,2015-06-17 00:00:00,69004,6515,5115,80634
2015-06-17 00:00:00,2015-06-18 00:00:00,69463,4340,1198,75001
2015-06-18 00:00:00,2015-06-19 00:00:00,86234,2618,837,89689
2015-06-19 00:00:00,2015-06-20 00:00:00,56832,5121,1271,63224
2015-06-20 00:00:00,2015-06-21 00:00:00,56268,5943,2878,65089
2015-06-21 00:00:00,2015-06-22 00:00:00,60818,11942,2348,75108
2015-06-22 00:00:00,2015-06-23 00:00:00,65907,3509,1306,70722
2015-06-23 00:00:00,2015-06-24 00:00:00,71834,6036,2135,80005
2015-06-24 00:00:00,2015-06-25 00:00:00,58253,2597,2538,63388
2015-06-25 00:00:00,2015-06-26 00:00:00,77675,4423,1645,83743
2015-06-26 00:00:00,2015-06-27 00:00:00,62454,3967,1216,67637
2015-06-27 00:00:00,2015-06-28 00:00:00,54319,3581,783,58683
2015-06-28 00:00:00,2015-06-29 00:00:00,43413,2574,569,46556
2015-06-29 00:00:00,2015-06-30 00:00:00,62956,3720,1580,68256
2015-06-30 00:00:00,2015-07-01 00:00:00,46552,1867,2260,50679
2015-07-01 00:00:00,2015-07-02 00:00:00,39308,13454,3608,56370
2015-07-02 00:00:00,2015-07-03 00:00:00,40356,12122,1812,54290
2015-07-03 00:00:00,2015-07-04 00:00:00,25944,2643,1878,30465
2015-07-04 00:00:00,2015-07-05 00:00:00,39265,3327,781,43373
2015-07-05 00:00:00,2015-07-06 00:00:00,19043,4341,1933,25317
2015-07-06 00:00:00,2015-07-07 00:00:00,36325,5945,4843,47113
2015-07-07 00:00:00,2015-07-08 00:00:00,23793,1775,1011,26579
2015-07-08 00:00:00,2015-07-09 00:00:00,32751,11389,4266,48406
2015-07-09 00:00:00,2015-07-10 00:00:00,21588,2915,3888,28391
2015-07-10 00:00:00,2015-07-11 00:00:00,34293,1972,1658,37923
2015-07-11 00:00:00,2015-07-12 00:00:00,31984,2481,8431,42896
2015-07-12 00:00:00,2015-07-13 00:00:00,15881,784,3554,20219
2015-07-13 00:00:00,2015-07-14 00:00:00,42555,2394,1306,46255
2015-07-14 00:00:00,2015-07-15 00:00:00,36696,3440,617,40753
2015-07-15 00:00:00,2015-07-16 00:00:00,16017,2764,1188,19969
2015-07-16 00:00:00,2015-07-17 00:00:00,13948,1871,1143,16962
2015-07-17 00:00:00,2015-07-18 00:00:00,10312,7076,2086,19474
2015-07-18 00:00:00,2015-07-19 00:00:00,12353,239,578,13170
2015-07-19 00:00:00,2015-07-20 00:00:00,12036,1306,452,13794
2015-07-20 00:00:00,2015-07-21 00:00:00,15623,1394,160,17177
2015-07-21 00:00:00,2015-07-22 00:00:00,13860,529,266,14655
2015-07-22 00:00:00,2015-07-23 00:00:00,22833,690,984,24507
2015-07-23 00:00:00,2015-07-24 00:00:00,13939,1270,2865,18074
2015-07-24 00:00:00,2015-07-25 00:00:00,7861,908,932,9701
2015-07-25 00:00:00,2015-07-26 00:00:00,8718,526,78,9322
2015-07-26 00:00:00,2015-07-27 00:00:00,25378,910,327,26615
2015-07-27 00:00:00,2015-07-28 00:00:00,33238,764,757,34759
2015-07-28 00:00:00,2015-07-29 00:00:00,17835,2053,1403,21291
2015-07-29 00:00:00,2015-07-30 00:00:00,25708,4254,901,30863
2015-07-30 00:00:00,2015-07-31 00:00:00,16716,713,1990,19419
2015-07-31 00:00:00,2015-08-01 00:00:00,19860,1719,1430,23009
2015-08-01 00:00:00,2015-08-02 00:00:00,5519,514,647,6680
2015-08-02 00:00:00,2015-08-03 00:00:00,15182,1239,692,17113
2015-08-03 00:00:00,2015-08-04 00:00:00,9406,1089,1446,11941
2015-08-04 00:00:00,2015-08-05 00:00:00,12054,1040,1405,14499
2015-08-05 00:00:00,2015-08-06 00:00:00,12292,2197,1721,16210
2015-08-06 00:00:00,2015-08-07 00:00:00,16296,4853,640,21789
2015-08-07 00:00:00,2015-08-08 00:00:00,10459,1516,195,12170
2015-08-08 00:00:00,2015-08-09 00:00:00,9881,317,712,10910
2015-08-09 00:00:00,2015-08-10 00:00:00,28205,1134,624,29963
2015-08-10 00:00:00,2015-08-11 00:00:00,15196,935,261,16392
2015-08-11 00:00:00,2015-08-12 00:00:00,5672,1089,119,6880
2015-08-12 00:00:00,2015-08-13 00:00:00,16538,1488,277,18303
2015-08-13 00:00:00,2015-08-14 00:00:00,10661,399,381,11441
2015-08-14 00:00:00,2015-08-15 00:00:00,10622,707,68,11397
2015-08-15 00:00:00,2015-08-16 00:00:00,13612,138,175,13925
2015-08-16 00:00:00,2015-08-17 00:00:00,14377,554,81,15012
2015-08-17 00:00:00,2015-08-18 00:00:00,10545,578,97,11220
2015-08-18 00:00:00,2015-08-19 00:00:00,17027,1202,129,18358
2015-08-19 00:00:00,2015-08-20 00:00:00,12165,427,126,12718
2015-08-20 00:00:00,2015-08-21 00:00:00,8175,899,26,9100
2015-08-21 00:00:00,2015-08-22 00:00:00,7045,61,102,7208
2015-08-22 00:00:00,2015-08-23 00:00:00,8699,485,324,9508
2015-08-23 00:00:00,2015-08-24 00:00:00,10893,159,13,11065
2015-08-24 00:00:00,2015-08-25 00:00:00,10140,314,444,10898
2015-08-25 00:00:00,2015-08-26 00:00:00,15836,314,75,16225
2015-08-26 00:00:00,2015-08-27 00:00:00,25576,424,5549,31549
2015-08-27 00:00:00,2015-08-28 00:00:00,13818,1192,384,15394
2015-08-28 00:00:00,2015-08-29 00:00:00,9134,661,417,10212
2015-08-29 00:00:00,2015-08-30 00:00:00,5117,448,86,5651
2015-08-30 00:00:00,2015-08-31 00:00:00,6091,106,2401,8598
2015-08-31 00:00:00,2015-09-01 00:00:00,13287,237,148,13672
2015-09-01 00:00:00,2015-09-02 00:00:00,17241,862,60,18163
2015-09-02 00:00:00,2015-09-03 00:00:00,11597,242,559,12398
2015-09-03 00:00:00,2015-09-04 00:00:00,17717,322,460,18499
2015-09-04 00:00:00,2015-09-05 00:00:00,9974,1480,87,11541
2015-09-05 00:00:00,2015-09-06 00:00:00,25980,393,53,26426
2015-09-06 00:00:00,2015-09-07 00:00:00,13277,91,36,13404
2015-09-07 00:00:00,2015-09-08 00:00:00,8520,382,12,8914
2015-09-08 00:00:00,2015-09-09 00:00:00,11941,900,872,13713
2015-09-09 00:00:00,2015-09-10 00:00:00,12383,245,1272,13900
2015-09-10 00:00:00,2015-09-11 00:00:00,7238,167,30,7435
2015-09-11 00:00:00,2015-09-12 00:00:00,36369,1170,610,38149
2015-09-12 00:00:00,2015-09-13 00:00:00,2832,69,55,2956
2015-09-13 00:00:00,2015-09-14 00:00:00,14374,644,32,15050
2015-09-14 00:00:00,2015-09-15 00:00:00,5113,408,17,5538
2015-09-15 00:00:00,2015-09-16 00:00:00,12824,557,327,13708
2015-09-16 00:00:00,2015-09-17 00:00:00,7960,139,11,8110
2015-09-17 00:00:00,2015-09-18 00:00:00,8285,171,235,8691
2015-09-18 00:00:00,2015-09-19 00:00:00,6966,101,8,7075
2015-09-19 00:00:00,2015-09-20 00:00:00,7052,124,12,7188
2015-09-20 00:00:00,2015-09-21 00:00:00,9454,310,21,9785
2015-09-21 00:00:00,2015-09-22 00:00:00,4705,394,47,5146
2015-09-22 00:00:00,2015-09-23 00:00:00,15389,367,379,16135
2015-09-23 00:00:00,2015-09-24 00:00:00,8233,606,238,9077
2015-09-24 00:00:00,2015-09-25 00:00:00,9714,723,643,11080
2015-09-25 00:00:00,2015-09-26 00:00:00,12800,205,134,13139
2015-09-26 00:00:00,2015-09-27 00:00:00,9675,230,179,10084
2015-09-27 00:00:00,2015-09-28 00:00:00,9391,288,185,9864
2015-09-28 00:00:00,2015-09-29 00:00:00,12743,244,275,13262
2015-09-29 00:00:00,2015-09-30 00:00:00,15630,1422,475,17527
2015-09-30 00:00:00,2015-10-01 00:00:00,22027,807,207,23041
2015-10-01 00:00:00,2015-10-02 00:00:00,15880,1427,106,17413
2015-10-02 00:00:00,2015-10-03 00:00:00,14044,167,95,14306
2015-10-03 00:00:00,2015-10-04 00:00:00,6497,177,57,6731
2015-10-04 00:00:00,2015-10-05 00:00:00,16938,275,715,17928
2015-10-05 00:00:00,2015-10-06 00:00:00,6026,154,53,6233
2015-10-06 00:00:00,2015-10-07 00:00:00,11302,691,106,12099
2015-10-07 00:00:00,2015-10-08 00:00:00,16466,856,435,17757
2015-10-08 00:00:00,2015-10-09 00:00:00,16642,402,54,17098
2015-10-09 00:00:00,2015-10-10 00:00:00,4742,203,550,5495
2015-10-10 00:00:00,2015-10-11 00:00:00,20433,404,127,20964
2015-10-11 00:00:00,2015-10-12 00:00:00,22739,1970,147,24856
2015-10-12 00:00:00,2015-10-13 00:00:00,5698,518,276,6492
2015-10-13 00:00:00,2015-10-14 00:00:00,14296,2304,827,17427
2015-10-14 00:00:00,2015-10-15 00:00:00,6378,590,60,7028
2015-10-15 00:00:00,2015-10-16 00:00:00,9810,308,189,10307
2015-10-16 00:00:00,2015-10-17 00:00:00,18890,6797,305,25992
2015-10-17 00:00:00,2015-10-18 00:00:00,8937,198,19,9154
2015-10-18 00:00:00,2015-10-19 00:00:00,17087,500,77,17664
2015-10-19 00:00:00,2015-10-20 00:00:00,19522,379,67,19968
2015-10-20 00:00:00,2015-10-21 00:00:00,25310,409,72,25791
2015-10-21 00:00:00,2015-10-22 00:00:00,13999,693,936,15628
2015-10-22 00:00:00,2015-10-23 00:00:00,15937,642,270,16849
2015-10-23 00:00:00,2015-10-24 00:00:00,23132,314,45,23491
2015-10-24 00:00:00,2015-10-25 00:00:00,15122,349,1331,16802
2015-10-25 00:00:00,2015-10-26 00:00:00,52270,989,164,53423
2015-10-26 00:00:00,2015-10-27 00:00:00,12400,669,187,13256
2015-10-27 00:00:00,2015-10-28 00:00:00,11985,310,48,12343
2015-10-28 00:00:00,2015-10-29 00:00:00,24700,439,206,25345
2015-10-29 00:00:00,2015-10-30 00:00:00,8084,696,211,8991
2015-10-30 00:00:00,2015-10-31 00:00:00,11504,539,42,12085
2015-10-31 00:00:00,2015-11-01 00:00:00,7302,396,159,7857
2015-11-01 00:00:00,2015-11-02 00:00:00,17088,2290,1161,20539
2015-11-02 00:00:00,2015-11-03 00:00:00,7450,1135,1866,10451
2015-11-03 00:00:00,2015-11-04 00:00:00,5024,827,447,6298
2015-11-04 00:00:00,2015-11-05 00:00:00,6124,1607,122,7853
2015-11-05 00:00:00,2015-11-06 00:00:00,2663,1528,126,4317
2015-11-06 00:00:00,2015-11-07 00:00:00,12034,590,237,12861
2015-11-07 00:00:00,2015-11-08 00:00:00,334,312,144,790
2015-11-08 00:00:00,2015-11-09 00:00:00,6288,1879,906,9073
2015-11-09 00:00:00,2015-11-10 00:00:00,4242,2695,1231,8168
2015-11-10 00:00:00,2015-11-11 00:00:00,3069,222,280,3571
2015-11-11 00:00:00,2015-11-12 00:00:00,3170,1541,83,4794
2015-11-12 00:00:00,2015-11-13 00:00:00,7503,633,7,8143
2015-11-13 00:00:00,2015-11-14 00:00:00,14341,1637,2082,18060
2015-11-14 00:00:00,2015-11-15 00:00:00,16377,129,53,16559
2015-11-15 00:00:00,2015-11-16 00:00:00,12607,2241,428,15276
2015-11-16 00:00:00,2015-11-17 00:00:00,12037,825,446,13308
2015-11-17 00:00:00,2015-11-18 00:00:00,6646,2640,691,9977
2015-11-18 00:00:00,2015-11-19 00:00:00,19744,2715,567,23026
2015-11-19 00:00:00,2015-11-20 00:00:00,11573,2404,417,14394
2015-11-20 00:00:00,2015-11-21 00:00:00,24749,1795,342,26886
2015-11-21 00:00:00,2015-11-22 00:00:00,18730,853,302,19885
2015-11-22 00:00:00,2015-11-23 00:00:00,24022,2275,1714,28011
2015-11-23 00:00:00,2015-11-24 00:00:00,37340,657,325,38322
2015-11-24 00:00:00,2015-11-25 00:00:00,13007,1072,291,14370
2015-11-25 00:00:00,2015-11-26 00:00:00,27888,1104,88,29080
2015-11-26 00:00:00,2015-11-27 00:00:00,13180,510,471,14161
2015-11-27 00:00:00,2015-11-28 00:00:00,10881,838,137,11856
2015-11-28 00:00:00,2015-11-29 00:00:00,27305,986,1021,29312
2015-11-29 00:00:00,2015-11-30 00:00:00,21156,444,602,22202
2015-11-30 00:00:00,2015-12-01 00:00:00,13604,357,51,14012
2015-12-01 00:00:00,2015-12-02 00:00:00,21933,2062,1054,25049
2015-12-02 00:00:00,2015-12-03 00:00:00,11662,2229,556,14447
2015-12-03 00:00:00,2015-12-04 00:00:00,7283,3222,975,11480
2015-12-04 00:00:00,2015-12-05 00:00:00,9206,535,268,10009
2015-12-05 00:00:00,2015-12-06 00:00:00,5824,218,88,6130
2015-12-06 00:00:00,2015-12-07 00:00:00,3272,85,15,3372
2015-12-07 00:00:00,2015-12-08 00:00:00,5537,868,86,6491
2015-12-08 00:00:00,2015-12-09 00:00:00,3305,175,51,3531
2015-12-09 00:00:00,2015-12-10 00:00:00,6012,76,243,6331
2015-12-10 00:00:00,2015-12-11 00:00:00,4546,351,74,4971
2015-12-11 00:00:00,2015-12-12 00:00:00,2606,82,83,2771
2015-12-12 00:00:00,2015-12-13 00:00:00,9022,149,268,9439
2015-12-13 00:00:00,2015-12-14 00:00:00,3633,1684,64,5381
2015-12-14 00:00:00,2015-12-15 00:00:00,431,23,7,461
2015-12-15 00:00:00,2015-12-16 00:00:00,7807,277,41,8125
2015-12-16 00:00:00,2015-12-17 00:00:00,6673,170,183,7026
2015-12-17 00:00:00,2015-12-18 00:00:00,515,63,11,589
2015-12-18 00:00:00,2015-12-19 00:00:00,2508,142,94,2744
2015-12-19 00:00:00,2015-12-20 00:00:00,2940,146,53,3139
2015-12-20 00:00:00,2015-12-21 00:00:00,1626,156,4,1786
2015-12-21 00:00:00,2015-12-22 00:00:00,2429,248,11,2688
2015-12-22 00:00:00,2015-12-23 00:00:00,2280,228,26,2534
2015-12-23 00:00:00,2015-12-24 00:00:00,1710,262,120,2092
2015-12-24 00:00:00,2015-12-25 00:00:00,1193,60,23,1276
2015-12-25 00:00:00,2015-12-26 00:00:00,3113,131,8,3252
2015-12-26 00:00:00,2015-12-27 00:00:00,1578,371,230,2179
2015-12-27 00:00:00,2015-12-28 00:00:00,14321,632,12009,26962
2015-12-28 00:00:00,2015-12-29 00:00:00,3541,312,131,3984
2015-12-29 00:00:00,2015-12-30 00:00:00,5676,238,69,5983
2015-12-30 00:00:00,2015-12-31 00:00:00,3673,177,346,4196
2015-12-31 00:00:00,2016-01-01 00:00:00,1336,749,61,2146
2016-01-01 00:00:00,2016-01-02 00:00:00,3248,634,909,4791
2016-01-02 00:00:00,2016-01-03 00:00:00,3911,142,18,4071
2016-01-03 00:00:00,2016-01-04 00:00:00,3158,390,161,3709
2016-01-04 00:00:00,2016-01-05 00:00:00,524,157,15,696
2016-01-05 00:00:00,2016-01-06 00:00:00,6261,138,288,6687
2016-01-06 00:00:00,2016-01-07 00:00:00,1189,872,2631,4692
2016-01-07 00:00:00,2016-01-08 00:00:00,4636,330,381,5347
2016-01-08 00:00:00,2016-01-09 00:00:00,2291,169,241,2701
2016-01-09 00:00:00,2016-01-10 00:00:00,63,5,1012,1080
2016-01-10 00:00:00,2016-01-11 00:00:00,5845,728,418,6991
2016-01-11 00:00:00,2016-01-12 00:00:00,2932,110,16,3058
2016-01-12 00:00:00,2016-01-13 00:00:00,1236,58,3,1297
2016-01-13 00:00:00,2016-01-14 00:00:00,1819,242,64,2125
2016-01-14 00:00:00,2016-01-15 00:00:00,1229,224,144,1597
2016-01-15 00:00:00,2016-01-16 00:00:00,1431,67,86,1584
2016-01-16 00:00:00,2016-01-17 00:00:00,1875,101,7,1983
2016-01-17 00:00:00,2016-01-18 00:00:00,1873,708,604,3185
2016-01-18 00:00:00,2016-01-19 00:00:00,4746,123,91,4960
2016-01-19 00:00:00,2016-01-20 00:00:00,5857,393,122,6372
2016-01-20 00:00:00,2016-01-21 00:00:00,4239,224,394,4857
2016-01-21 00:00:00,2016-01-22 00:00:00,1500,385,24,1909
2016-01-22 00:00:00,2016-01-23 00:00:00,1886,150,599,2635
2016-01-23 00:00:00,2016-01-24 00:00:00,1194,125,67,1386
2016-01-24 00:00:00,2016-01-25 00:00:00,2109,88,200,2397
2016-01-25 00:00:00,2016-01-26 00:00:00,1580,50,1,1631
2016-01-26 00:00:00,2016-01-27 00:00:00,2347,131,14,2492
2016-01-27 00:00:00,2016-01-28 00:00:00,1055,59,0,1114
2016-01-28 00:00:00,2016-01-29 00:00:00,3681,51,369,4101
2016-01-29 00:00:00,2016-01-30 00:00:00,1502,132,155,1789
2016-01-30 00:00:00,2016-01-31 00:00:00,1094,159,19,1272
2016-01-31 00:00:00,2016-02-01 00:00:00,1378,149,265,1792
2016-02-01 00:00:00,2016-02-02 00:00:00,1315,39,8,1362
2016-02-02 00:00:00,2016-02-03 00:00:00,1618,121,239,1978
2016-02-03 00:00:00,2016-02-04 00:00:00,1687,157,9,1853
2016-02-04 00:00:00,2016-02-05 00:00:00,1486,92,30,1608
2016-02-05 00:00:00,2016-02-06 00:00:00,33103,150,39,33292
2016-02-06 00:00:00,2016-02-07 00:00:00,29182,198,817,30197
2016-02-07 00:00:00,2016-02-08 00:00:00,6524,164,63,6751
2016-02-08 00:00:00,2016-02-09 00:00:00,1692,122,0,1814
2016-02-09 00:00:00,2016-02-10 00:00:00,2540,176,252,2968
2016-02-10 00:00:00,2016-02-11 00:00:00,5416,177,146,5739
2016-02-11 00:00:00,2016-02-12 00:00:00,8583,96,137,8816
2016-02-12 00:00:00,2016-02-13 00:00:00,16180,631,230,17041
2016-02-13 00:00:00,2016-02-14 00:00:00,29353,877,12109,42339
2016-02-14 00:00:00,2016-02-15 00:00:00,5313,1227,425,6965
2016-02-15 00:00:00,2016-02-16 00:00:00,3152,2547,1572,7271
2016-02-16 00:00:00,2016-02-17 00:00:00,3597,951,224,4772
2016-02-17 00:00:00,2016-02-18 00:00:00,2852,4367,743,7962
2016-02-18 00:00:00,2016-02-19 00:00:00,4462,626,946,6034
2016-02-19 00:00:00,2016-02-20 00:00:00,7138,4597,810,12545
2016-02-20 00:00:00,2016-02-21 00:00:00,3355,3467,813,7635
2016-02-21 00:00:00,2016-02-22 00:00:00,11750,1291,799,13840
2016-02-22 00:00:00,2016-02-23 00:00:00,1458,1128,220,2806
2016-02-23 00:00:00,2016-02-24 00:00:00,10310,2103,290,12703
2016-02-24 00:00:00,2016-02-25 00:00:00,11430,2485,1178,15093
2016-02-25 00:00:00,2016-02-26 00:00:00,9752,1814,588,12154
2016-02-26 00:00:00,2016-02-27 00:00:00,10315,1630,410,12355
2016-02-27 00:00:00,2016-02-28 00:00:00,7113,1879,928,9920
2016-02-28 00:00:00,2016-02-29 00:00:00,15433,923,259,16615
2016-02-29 00:00:00,2016-03-01 00:00:00,15455,468,1467,17390
2016-03-01 00:00:00,2016-03-02 00:00:00,25491,2189,281,27961
2016-03-02 00:00:00,2016-03-03 00:00:00,12311,792,258,13361
2016-03-03 00:00:00,2016-03-04 00:00:00,19148,619,708,20475
2016-03-04 00:00:00,2016-03-05 00:00:00,14286,499,98,14883
2016-03-05 00:00:00,2016-03-06 00:00:00,10571,2021,703,13295
2016-03-06 00:00:00,2016-03-07 00:00:00,4045,666,242,4953
2016-03-07 00:00:00,2016-03-08 00:00:00,19916,151,26,20093
2016-03-08 00:00:00,2016-03-09 00:00:00,13300,199,337,13836
2016-03-09 00:00:00,2016-03-10 00:00:00,13385,179,434,13998
2016-03-10 00:00:00,2016-03-11 00:00:00,8220,385,285,8890
2016-03-11 00:00:00,2016-03-12 00:00:00,16252,260,221,16733
2016-03-12 00:00:00,2016-03-13 00:00:00,4479,634,423,5536
2016-03-13 00:00:00,2016-03-14 00:00:00,1622,528,165,2315
2016-03-14 00:00:00,2016-03-15 00:00:00,6922,303,12,7237
2016-03-15 00:00:00,2016-03-16 00:00:00,7999,380,61,8440
2016-03-16 00:00:00,2016-03-17 00:00:00,12025,419,2737,15181
2016-03-17 00:00:00,2016-03-18 00:00:00,2351,844,308,3503
2016-03-18 00:00:00,2016-03-19 00:00:00,1473,193,32,1698
2016-03-19 00:00:00,2016-03-20 00:00:00,1935,290,8,2233
2016-03-20 00:00:00,2016-03-21 00:00:00,4874,1050,104,6028
2016-03-21 00:00:00,2016-03-22 00:00:00,2084,502,85,2671
2016-03-22 00:00:00,2016-03-23 00:00:00,4087,92,10,4189
2016-03-23 00:00:00,2016-03-24 00:00:00,5452,307,79,5838
2016-03-24 00:00:00,2016-03-25 00:00:00,1437,1487,1219,4143
2016-03-25 00:00:00,2016-03-26 00:00:00,15535,780,109,16424
2016-03-26 00:00:00,2016-03-27 00:00:00,6074,237,52,6363
2016-03-27 00:00:00,2016-03-28 00:00:00,8132,1073,271,9476
2016-03-28 00:00:00,2016-03-29 00:00:00,13853,371,10,14234
2016-03-29 00:00:00,2016-03-30 00:00:00,7747,47,2,7796
2016-03-30 00:00:00,2016-03-31 00:00:00,6881,379,162,7422
2016-03-31 00:00:00,2016-04-01 00:00:00,17507,704,139,18350
2016-04-01 00:00:00,2016-04-02 00:00:00,14523,1121,505,16149
2016-04-02 00:00:00,2016-04-03 00:00:00,17151,1251,654,19056
2016-04-03 00:00:00,2016-04-04 00:00:00,7741,710,40,8491
2016-04-04 00:00:00,2016-04-05 00:00:00,12814,969,232,14015
2016-04-05 00:00:00,2016-04-06 00:00:00,12425,1165,136,13726
2016-04-06 00:00:00,2016-04-07 00:00:00,10416,1733,421,12570
2016-04-07 00:00:00,2016-04-08 00:00:00,19927,498,123,20548
2016-04-08 00:00:00,2016-04-09 00:00:00,12067,1333,268,13668
2016-04-09 00:00:00,2016-04-10 00:00:00,8791,2942,40,11773
2016-04-10 00:00:00,2016-04-11 00:00:00,13008,1541,49,14598
2016-04-11 00:00:00,2016-04-12 00:00:00,13667,555,129,14351
2016-04-12 00:00:00,2016-04-13 00:00:00,10201,579,70,10850
2016-04-13 00:00:00,2016-04-14 00:00:00,12030,248,26,12304
2016-04-14 00:00:00,2016-04-15 00:00:00,6182,965,169,7316
2016-04-15 00:00:00,2016-04-16 00:00:00,9932,539,126,10597
2016-04-16 00:00:00,2016-04-17 00:00:00,10376,229,72,10677
2016-04-17 00:00:00,2016-04-18 00:00:00,6340,265,88,6693
2016-04-18 00:00:00,2016-04-19 00:00:00,1060,127,3,1190
2016-04-19 00:00:00,2016-04-20 00:00:00,6498,185,227,6910
2016-04-20 00:00:00,2016-04-21 00:00:00,10699,169,43,10911
2016-04-21 00:00:00,2016-04-22 00:00:00,15722,493,36,16251
2016-04-22 00:00:00,2016-04-23 00:00:00,12693,1733,197,14623
2016-04-23 00:00:00,2016-04-24 00:00:00,18639,435,7,19081
2016-04-24 00:00:00,2016-04-25 00:00:00,15808,355,75,16238
2014-04-25 00:00:00,2016-04-25 00:00:00,20921820,3466630,1155372,25543822
