key,count,percent_of_total_changes,percent_difference_from_pre,percent_difference_from_pre_day
brand:wikidata,124,0.041,0.0,0.0
brand:wikipedia,122,0.0404,0.0,0.0
lit,120,0.0397,0.0,0.0
wikipedia,116,0.0384,0.0,0.0
man_made,113,0.0374,0.0,0.0
subway,100,0.0331,0.0,0.0
horse,95,0.0314,0.0,0.0
opening_hours,87,0.0288,0.0,0.0
website,87,0.0288,0.0,0.0
covered,85,0.0281,0.0,0.0
shelter,84,0.0278,0.0,0.0
sport,83,0.0275,0.0,0.0
tourism,83,0.0275,0.0,0.0
traffic_signals,83,0.0275,0.0,0.0
crossing,82,0.0271,0.0,0.0
wheelchair,82,0.0271,0.0,0.0
area,81,0.0268,0.0,0.0
name:tr,80,0.0265,0.0,0.0
network,77,0.0255,0.0,0.0
internet_access,76,0.0252,0.0,0.0
phone,71,0.0235,0.0,0.0
aeroway,70,0.0232,0.0,0.0
historic,65,0.0215,0.0,0.0
building:levels,64,0.0212,0.0,0.0
bicycle,61,0.0202,0.0,0.0
fee,61,0.0202,0.0,0.0
description,60,0.0199,0.0,0.0
traffic_signals:direction,59,0.0195,0.0,0.0
usage,59,0.0195,0.0,0.0
footway,57,0.0189,0.0,0.0
motor_vehicle,51,0.0169,0.0,0.0
bench,46,0.0152,0.0,0.0
train,43,0.0142,0.0,0.0
operator:type,42,0.0139,0.0,0.0
note,40,0.0132,0.0,0.0
cuisine,39,0.0129,0.0,0.0
healthcare,39,0.0129,0.0,0.0
destination:ref:lanes,38,0.0126,0.0,0.0
parking,35,0.0116,0.0,0.0
stop_id,34,0.0113,0.0,0.0
int_name,33,0.0109,0.0,0.0
level,33,0.0109,0.0,0.0
construction,32,0.0106,0.0,0.0
email,30,0.0099,0.0,0.0
height,30,0.0099,0.0,0.0
office,30,0.0099,0.0,0.0
traffic_calming,28,0.0093,0.0,0.0
name:el,27,0.0089,0.0,0.0
station,27,0.0089,0.0,0.0
addr:streetnumber,26,0.0086,0.0,0.0
tracktype,26,0.0086,0.0,0.0
fixme,25,0.0083,0.0,0.0
opening_date,25,0.0083,0.0,0.0
check_date,24,0.0079,0.0,0.0
leaf_type,24,0.0079,0.0,0.0
leaf_cycle,23,0.0076,0.0,0.0
population,23,0.0076,0.0,0.0
maxspeed:hgv,22,0.0073,0.0,0.0
name:ru,22,0.0073,0.0,0.0
surveillance:type,22,0.0073,0.0,0.0
boat,21,0.007,0.0,0.0
internet_access:fee,21,0.007,0.0,0.0
width,21,0.007,0.0,0.0
embankment,20,0.0066,0.0,0.0
maxheight,20,0.0066,0.0,0.0
name:de,20,0.0066,0.0,0.0
smoking,20,0.0066,0.0,0.0
addr:country,18,0.006,0.0,0.0
blind,18,0.006,0.0,0.0
hgv,18,0.006,0.0,0.0
trees,18,0.006,0.0,0.0
enforcement,17,0.0056,0.0,0.0
entrance,17,0.0056,0.0,0.0
is_in,17,0.0056,0.0,0.0
type,17,0.0056,0.0,0.0
wikipedia:en,17,0.0056,0.0,0.0
start_date,16,0.0053,0.0,0.0
surveillance:zone,16,0.0053,0.0,0.0
water,16,0.0053,0.0,0.0
wikipedia:tr,16,0.0053,0.0,0.0
historic:civilization,15,0.005,0.0,0.0
noexit,15,0.005,0.0,0.0
plant:source,15,0.005,0.0,0.0
takeaway,15,0.005,0.0,0.0
addr:province,14,0.0046,0.0,0.0
crossing:island,14,0.0046,0.0,0.0
source:position,14,0.0046,0.0,0.0
tactile_paving,14,0.0046,0.0,0.0
atm,13,0.0043,0.0,0.0
material,13,0.0043,0.0,0.0
passenger_information_display,13,0.0043,0.0,0.0
plant:method,13,0.0043,0.0,0.0
sidewalk,13,0.0043,0.0,0.0
amperage,12,0.004,0.0,0.0
authentication:membership_card,12,0.004,0.0,0.0
car,12,0.004,0.0,0.0
outdoor_seating,12,0.004,0.0,0.0
residential,12,0.004,0.0,0.0
socket:type2,12,0.004,0.0,0.0
direction,11,0.0036,0.0,0.0
note:en,11,0.0036,0.0,0.0
old_name,11,0.0036,0.0,0.0
route,11,0.0036,0.0,0.0
tram,11,0.0036,0.0,0.0
border_type,10,0.0033,0.0,0.0
crop,10,0.0033,0.0,0.0
intermittent,10,0.0033,0.0,0.0
name:ar,10,0.0033,0.0,0.0
note:tr,10,0.0033,0.0,0.0
payment:cash,10,0.0033,0.0,0.0
smoothness,10,0.0033,0.0,0.0
smoothness:date,10,0.0033,0.0,0.0
stars,10,0.0033,0.0,0.0
conveying,9,0.003,0.0,0.0
incline,9,0.003,0.0,0.0
maxspeed:wet,9,0.003,0.0,0.0
contact:phone,8,0.0026,0.0,0.0
cutting,8,0.0026,0.0,0.0
cycleway:right,8,0.0026,0.0,0.0
emergency,8,0.0026,0.0,0.0
official_name,8,0.0026,0.0,0.0
salb:id,8,0.0026,0.0,0.0
tower:type,8,0.0026,0.0,0.0
wikipedia:fr,8,0.0026,0.0,0.0
castle_type,7,0.0023,0.0,0.0
drive_through,7,0.0023,0.0,0.0
duration,7,0.0023,0.0,0.0
ele,7,0.0023,0.0,0.0
fuel:diesel,7,0.0023,0.0,0.0
location,7,0.0023,0.0,0.0
maxspeed:bus,7,0.0023,0.0,0.0
maxspeed:lanes,7,0.0023,0.0,0.0
plant:output:electricity,7,0.0023,0.0,0.0
contact:fax,6,0.002,0.0,0.0
fax,6,0.002,0.0,0.0
ferry,6,0.002,0.0,0.0
fuel:lpg,6,0.002,0.0,0.0
length,6,0.002,0.0,0.0
name:cs,6,0.002,0.0,0.0
name:es,6,0.002,0.0,0.0
name:uk,6,0.002,0.0,0.0
noname,6,0.002,0.0,0.0
opening_hours:covid19,6,0.002,0.0,0.0
product,6,0.002,0.0,0.0
wikipedia:arz,6,0.002,0.0,0.0
wikipedia:de,6,0.002,0.0,0.0
wikipedia:zh,6,0.002,0.0,0.0
addr:housename,5,0.0017,0.0,0.0
artwork_type,5,0.0017,0.0,0.0
buildings:floor,5,0.0017,0.0,0.0
cycleway,5,0.0017,0.0,0.0
healthcare:speciality,5,0.0017,0.0,0.0
inscription,5,0.0017,0.0,0.0
is_in:country_code,5,0.0017,0.0,0.0
payment:credit_cards,5,0.0017,0.0,0.0
payment:mastercard,5,0.0017,0.0,0.0
payment:visa,5,0.0017,0.0,0.0
rooms,5,0.0017,0.0,0.0
substance,5,0.0017,0.0,0.0
toilets:wheelchair,5,0.0017,0.0,0.0
wall,5,0.0017,0.0,0.0
waste,5,0.0017,0.0,0.0
alt_name:ar,4,0.0013,0.0,0.0
capacity,4,0.0013,0.0,0.0
craft,4,0.0013,0.0,0.0
dispensing,4,0.0013,0.0,0.0
door,4,0.0013,0.0,0.0
handrail,4,0.0013,0.0,0.0
hazmat,4,0.0013,0.0,0.0
is_in:continent,4,0.0013,0.0,0.0
is_in:country,4,0.0013,0.0,0.0
min_age,4,0.0013,0.0,0.0
motorroad,4,0.0013,0.0,0.0
name:ca,4,0.0013,0.0,0.0
name:fi,4,0.0013,0.0,0.0
name:he,4,0.0013,0.0,0.0
name:hi,4,0.0013,0.0,0.0
name:it,4,0.0013,0.0,0.0
name:kn,4,0.0013,0.0,0.0
name:ku,4,0.0013,0.0,0.0
name:lt,4,0.0013,0.0,0.0
name:mk,4,0.0013,0.0,0.0
name:oc,4,0.0013,0.0,0.0
name:pl,4,0.0013,0.0,0.0
name:pt,4,0.0013,0.0,0.0
name:sr,4,0.0013,0.0,0.0
noref,4,0.0013,0.0,0.0
payment:debit_cards,4,0.0013,0.0,0.0
proposed,4,0.0013,0.0,0.0
roof:height,4,0.0013,0.0,0.0
roof:shape,4,0.0013,0.0,0.0
salb:adm1name,4,0.0013,0.0,0.0
salb:adm2name,4,0.0013,0.0,0.0
salb:name,4,0.0013,0.0,0.0
source:name:oc,4,0.0013,0.0,0.0
substation,4,0.0013,0.0,0.0
supervised,4,0.0013,0.0,0.0
swimming_pool,4,0.0013,0.0,0.0
air_conditioning,3,0.001,0.0,0.0
attraction,3,0.001,0.0,0.0
building:levels:underground,3,0.001,0.0,0.0
changing_table,3,0.001,0.0,0.0
city,3,0.001,0.0,0.0
construction:railway,3,0.001,0.0,0.0
contact:facebook,3,0.001,0.0,0.0
highspeed,3,0.001,0.0,0.0
indoor,3,0.001,0.0,0.0
industrial,3,0.001,0.0,0.0
internet_access:ssid,3,0.001,0.0,0.0
isced:level,3,0.001,0.0,0.0
military,3,0.001,0.0,0.0
name:fa,3,0.001,0.0,0.0
name:ur,3,0.001,0.0,0.0
name:zh,3,0.001,0.0,0.0
not,3,0.001,0.0,0.0
payment:coins,3,0.001,0.0,0.0
psv,3,0.001,0.0,0.0
ruins,3,0.001,0.0,0.0
step_count,3,0.001,0.0,0.0
toilets:disposal,3,0.001,0.0,0.0
YÖNETeam 35,2,0.0007,0.0,0.0
addr:place,2,0.0007,0.0,0.0
addr:unit,2,0.0007,0.0,0.0
bin,2,0.0007,0.0,0.0
building:roof:shape,2,0.0007,0.0,0.0
cables,2,0.0007,0.0,0.0
camera:direction,2,0.0007,0.0,0.0
camera:mount,2,0.0007,0.0,0.0
camera:type,2,0.0007,0.0,0.0
clothes,2,0.0007,0.0,0.0
country,2,0.0007,0.0,0.0
departures_board,2,0.0007,0.0,0.0
disused:building,2,0.0007,0.0,0.0
female,2,0.0007,0.0,0.0
fuel:octane_95,2,0.0007,0.0,0.0
fuel:octane_98,2,0.0007,0.0,0.0
government,2,0.0007,0.0,0.0
hoops,2,0.0007,0.0,0.0
hospital,2,0.0007,0.0,0.0
image,2,0.0007,0.0,0.0
informal,2,0.0007,0.0,0.0
information,2,0.0007,0.0,0.0
lane_directions,2,0.0007,0.0,0.0
maxwidth,2,0.0007,0.0,0.0
name:pnb,2,0.0007,0.0,0.0
oneway:backward:contitional,2,0.0007,0.0,0.0
oneway:conditional,2,0.0007,0.0,0.0
oneway:foot,2,0.0007,0.0,0.0
oneway:forward:conditional,2,0.0007,0.0,0.0
opening_hours:motor_vehicle,2,0.0007,0.0,0.0
park_ride,2,0.0007,0.0,0.0
parts,2,0.0007,0.0,0.0
payment:maestro,2,0.0007,0.0,0.0
repair,2,0.0007,0.0,0.0
school_level,2,0.0007,0.0,0.0
ship:type,2,0.0007,0.0,0.0
site_type,2,0.0007,0.0,0.0
street,2,0.0007,0.0,0.0
surveillance,2,0.0007,0.0,0.0
tower:construction,2,0.0007,0.0,0.0
Harun,1,0.0003,0.0,0.0
MCM,1,0.0003,0.0,0.0
addr:subdistrict,1,0.0003,0.0,0.0
aerialway,1,0.0003,0.0,0.0
aerodrome:type,1,0.0003,0.0,0.0
architect,1,0.0003,0.0,0.0
artist_name,1,0.0003,0.0,0.0
bollard,1,0.0003,0.0,0.0
building:colour,1,0.0003,0.0,0.0
building:material,1,0.0003,0.0,0.0
busway,1,0.0003,0.0,0.0
cemetery,1,0.0003,0.0,0.0
charge,1,0.0003,0.0,0.0
community_centre:for,1,0.0003,0.0,0.0
consulate,1,0.0003,0.0,0.0
contact:instagram,1,0.0003,0.0,0.0
contact:website,1,0.0003,0.0,0.0
content,1,0.0003,0.0,0.0
denotation,1,0.0003,0.0,0.0
diplomatic,1,0.0003,0.0,0.0
district,1,0.0003,0.0,0.0
disused:railway,1,0.0003,0.0,0.0
dog,1,0.0003,0.0,0.0
fence,1,0.0003,0.0,0.0
fence_type,1,0.0003,0.0,0.0
flag:type,1,0.0003,0.0,0.0
ford,1,0.0003,0.0,0.0
fuel:biodiesel,1,0.0003,0.0,0.0
geonames:id,1,0.0003,0.0,0.0
icao,1,0.0003,0.0,0.0
is_in:town,1,0.0003,0.0,0.0
male,1,0.0003,0.0,0.0
mapillary,1,0.0003,0.0,0.0
max_age,1,0.0003,0.0,0.0
memorial,1,0.0003,0.0,0.0
min_height,1,0.0003,0.0,0.0
motorcar,1,0.0003,0.0,0.0
motorcycle,1,0.0003,0.0,0.0
mtb:scale:uphill,1,0.0003,0.0,0.0
name:cz,1,0.0003,0.0,0.0
name:grc,1,0.0003,0.0,0.0
name:ko,1,0.0003,0.0,0.0
name:la,1,0.0003,0.0,0.0
old_name:el,1,0.0003,0.0,0.0
old_name:en,1,0.0003,0.0,0.0
old_name:es,1,0.0003,0.0,0.0
old_name:fr,1,0.0003,0.0,0.0
park,1,0.0003,0.0,0.0
payment:american_express,1,0.0003,0.0,0.0
payment:cards,1,0.0003,0.0,0.0
payment:contactless,1,0.0003,0.0,0.0
payment:visa_debit,1,0.0003,0.0,0.0
payment:visa_electron,1,0.0003,0.0,0.0
playground,1,0.0003,0.0,0.0
playground:theme,1,0.0003,0.0,0.0
police,1,0.0003,0.0,0.0
protect_class,1,0.0003,0.0,0.0
recycling_type,1,0.0003,0.0,0.0
resource,1,0.0003,0.0,0.0
sac_scale,1,0.0003,0.0,0.0
sale,1,0.0003,0.0,0.0
seamark:harbour:category,1,0.0003,0.0,0.0
seamark:seabed_area:surface,1,0.0003,0.0,0.0
seamark:type,1,0.0003,0.0,0.0
self_service,1,0.0003,0.0,0.0
service:vehicle:car_repair,1,0.0003,0.0,0.0
service:vehicle:truck_repair,1,0.0003,0.0,0.0
service:vehicle:trucks,1,0.0003,0.0,0.0
shape,1,0.0003,0.0,0.0
share_taxi,1,0.0003,0.0,0.0
shelter_type,1,0.0003,0.0,0.0
source:maxspeed,1,0.0003,0.0,0.0
target,1,0.0003,0.0,0.0
theatre:type,1,0.0003,0.0,0.0
toilets,1,0.0003,0.0,0.0
townhall:type,1,0.0003,0.0,0.0
traffic_signals:turn,1,0.0003,0.0,0.0
unisex,1,0.0003,0.0,0.0
was:waterway,1,0.0003,0.0,0.0
wikimedia_commons,1,0.0003,0.0,0.0
wikipedia:ar,1,0.0003,0.0,0.0
wikipedia:az,1,0.0003,0.0,0.0
wikipedia:ba,1,0.0003,0.0,0.0
wikipedia:el,1,0.0003,0.0,0.0
wikipedia:es,1,0.0003,0.0,0.0
wikipedia:id,1,0.0003,0.0,0.0
wikipedia:mk,1,0.0003,0.0,0.0
wikipedia:pl,1,0.0003,0.0,0.0
wikipedia:ru,1,0.0003,0.0,0.0
wikipedia:sr,1,0.0003,0.0,0.0
wikipedia:uk,1,0.0003,0.0,0.0
wikipedia:ur,1,0.0003,0.0,0.0
