key,value,count,percent_of_total_changes_for_key
name,Mercatino dei pescatori,1,0.0227
name,Mercato,1,0.0227
name,Mercato Contadino Campi Aperti,1,0.0227
name,Mercato delle Erbe,1,0.0227
name,Mercure Bologna Centro,1,0.0227
name,Mexico,1,0.0227
name,Mezzano,1,0.0227
name,Mezzofanti,1,0.0227
name,Mia,1,0.0227
name,Miami L&M,1,0.0227
name,Michel,1,0.0227
name,Minimarket Frutta E Verdura SNC,1,0.0227
name,Ministero Lavori Pubblici,1,0.0227
name,Mirus,1,0.0227
name,Missfagiola Green Lab Bologna,1,0.0227
name,Mister Web,1,0.0227
name,Monastero Della Visitazione,1,0.0227
name,Mondo Convenienza,1,0.0227
name,Monsieur,1,0.0227
name,Montblanc,1,0.0227
name,Monte Aperto,1,0.0227
name,Monte Brinello,1,0.0227
name,Monte Capella,1,0.0227
name,Monte Sabbiuno,1,0.0227
name,Montecchio,1,0.0227
name,Monumento Bisteghi,1,0.0227
name,Monumento Borghi-Mamo,1,0.0227
name,Monumento Cavazza,1,0.0227
name,Monumento a Luigi Galvani,1,0.0227
name,Morsiani,1,0.0227
name,Mortadella Shop,1,0.0227
name,"Museo del tessuto e della tappezzeria ""Vittorio Zironi""",1,0.0227
name,My EN,1,0.0227
name,N.a.f.,1,0.0227
name,NH Bologna de la Gare,1,0.0227
name,NKD,1,0.0227
name,Naama Cafe,1,0.0227
name,Neaera Lounge Bar,1,0.0227
name,Nido d'Infanzia Filonido,1,0.0227
name,Nido d'Infanzia Martini,1,0.0227
name,Noiz,1,0.0227
name,Nonsolofiori,1,0.0227
name,Notaio Buldini,1,0.0227
name,Notaio Forni,1,0.0227
name,Nuna Lie,1,0.0227
name,Nuova Epoca,1,0.0227
name,Nuova Libreria Accursio,1,0.0227
name,Nuovo Bar Sorriso,1,0.0227
name,Nuvolari c.c. Le Befane,1,0.0227
name,O Bag Store,1,0.0227
name,OFAR,1,0.0227
name,OMPI ex Orsi Mangelli,1,0.0227
name,Oasifarma,1,0.0227
name,Officina Epoque,1,0.0227
name,Officina Ghini e Caprara,1,0.0227
name,Officina La Car Auto,1,0.0227
name,Officina della Belleza,1,0.0227
name,Ombrellificio Sassi 1888,1,0.0227
name,Onda Marina,1,0.0227
name,Oral Institute,1,0.0227
name,Oro Panzerotto,1,0.0227
name,Ospedale Morgagni Pierantoni,1,0.0227
name,Ospedale Morgagni-Pierantoni,1,0.0227
name,Ospedale Sant'Orsola Albertoni,1,0.0227
name,Osteria Italia,1,0.0227
name,Osteria da Paco,1,0.0227
name,Osteria del Gallo,1,0.0227
name,Osteria del santa Stefano,1,0.0227
name,Ottica Avrone,1,0.0227
name,Ottico Conad,1,0.0227
name,Padiglione 16,1,0.0227
name,"Padiglione 26 - Oncologia ""Felice Addarii""",1,0.0227
name,Padiglione 27,1,0.0227
name,Padiglione 28,1,0.0227
name,Padiglione H Bellaria,1,0.0227
name,Padiglione Valsalva,1,0.0227
name,Padre Pio,1,0.0227
name,Pala Sabin,1,0.0227
name,PalaGenius,1,0.0227
name,Palamadonnina Cesenatico,1,0.0227
name,Palazzina,1,0.0227
name,Palazzo Dal Monte,1,0.0227
name,Palazzo Magnani,1,0.0227
name,Palazzo Re Enzo,1,0.0227
name,Palazzo dei Notai,1,0.0227
name,Palazzo della Cassa di Risparmio,1,0.0227
name,Palazzo in Laguna,1,0.0227
name,Palestra Lucchesi,1,0.0227
name,Palmirani Calzature,1,0.0227
name,Pan8,1,0.0227
name,Pane Vino e San Daniele,1,0.0227
name,Panfragrante,1,0.0227
name,Panificio Barbara,1,0.0227
name,Panzarò,1,0.0227
name,Parafarmacia Conad,1,0.0227
name,Parafarmacia del Borgo,1,0.0227
name,Parcheggio Belmeloro,1,0.0227
name,Parcheggio Corrente,1,0.0227
name,Parcheggio Est,1,0.0227
name,Parcheggio Mast,1,0.0227
name,Parcheggio P5,1,0.0227
name,Parcheggio della Rocca di Castrocaro,1,0.0227
name,Parcheggio interrato Piazza VIII Agosto,1,0.0227
name,Parco Commerciale Meraville,1,0.0227
name,Parco Europa,1,0.0227
name,Parco John Lennon,1,0.0227
name,Parco Misurina,1,0.0227
name,Parco Villa Ghigi,1,0.0227
name,Parco dei Noci,1,0.0227
name,Parco della Montagnola,1,0.0227
name,Parco di Ingegneria,1,0.0227
name,Parco di Villa Serena,1,0.0227
name,Parrucchiere Style,1,0.0227
name,Particolari,1,0.0227
name,Partigiani Fucilati dai Nazifascisti,1,0.0227
name,Pasto Nomade,1,0.0227
name,Pati Alfonso,1,0.0227
name,Pavaglione,1,0.0227
name,Penny,1,0.0227
name,PhD-Lab,1,0.0227
name,Piazza 7 novembre 1944,1,0.0227
name,Piazza A. Bardi,1,0.0227
name,Piazza Antonino Scaravilli,1,0.0227
name,Piazza Antonio Gramsci,1,0.0227
name,Piazza Bardi,1,0.0227
name,Piazza Belluno,1,0.0227
name,Piazza Dario Baldini,1,0.0227
name,Piazza Del Vecchio Ghetto,1,0.0227
name,Piazza Emilio Pallavicini,1,0.0227
name,Piazza John Fitzgerald Kennedy,1,0.0227
name,Piazza Maggiore,1,0.0227
name,Piazza Memoriale della Shoah,1,0.0227
name,Piazza Padre Bernardo Menni,1,0.0227
name,Piazza Re Enzo,1,0.0227
name,Piazza San Giovanni in Monte,1,0.0227
name,Piazza San Michele,1,0.0227
name,Piazza Trento Trieste,1,0.0227
name,Piazza VIII Agosto,1,0.0227
name,Piazza Vittorio Puntoni,1,0.0227
name,Piazza dell'Unità,1,0.0227
name,Piazza dell'otto Agosto,1,0.0227
name,Piazza della Mercanzia,1,0.0227
name,Piazza di Porta San Felice,1,0.0227
name,Piazza maggiore,1,0.0227
name,Piazzale 36ª Brigata Garibaldi,1,0.0227
name,Piazzale Est,1,0.0227
name,Piazzale del Popolo,1,0.0227
name,Piazzetta Achille Ardigò,1,0.0227
name,Piazzetta Francesco Molinari Pradelli,1,0.0227
name,Piazzetta Giorgio Guazzaloca,1,0.0227
name,Piazzetta Roberto Naviola,1,0.0227
name,Pieralisi,1,0.0227
name,Pietro Loreta,1,0.0227
name,Pieve Salutare,1,0.0227
name,Pimkie,1,0.0227
name,Pineta di San Vitale,1,0.0227
name,Pinko,1,0.0227
name,Pinokkio,1,0.0227
name,Pintel,1,0.0227
name,Pionti Orto,1,0.0227
name,Pioppe,1,0.0227
name,Pista ciclabile Carlo Piazzi,1,0.0227
name,Pit Stop Bar,1,0.0227
name,PittaRosso,1,0.0227
name,Pizza City,1,0.0227
name,Pizza Leggera,1,0.0227
name,Pizzeria Bianco Farina,1,0.0227
name,Pizzocalvo Bivio,1,0.0227
name,PolFer,1,0.0227
name,Poli Silvia,1,0.0227
name,Polo Dinamico,1,0.0227
name,Ponte Zotto,1,0.0227
name,Porta San Donato,1,0.0227
name,Porta San Mamolo,1,0.0227
name,Porta Sant'Isaia,1,0.0227
name,Porto Tolle-Forlì,1,0.0227
name,Porto Tolle-Ravenna Canala,1,0.0227
name,Portofino,1,0.0227
name,Postamat,1,0.0227
name,Poste Santarcangelo,1,0.0227
name,Posteriore al Campo Nuovo Sud (Ex Infetti),1,0.0227
name,Pranzini,1,0.0227
name,Prefabbricati Morri,1,0.0227
name,Premier,1,0.0227
name,Presto Service,1,0.0227
name,Prevosta,1,0.0227
name,Primo Viale Interno,1,0.0227
name,Princi,1,0.0227
name,Pro Garden,1,0.0227
name,Promod,1,0.0227
name,ProntoPet,1,0.0227
name,Provinciale Sala,1,0.0227
name,Pub Sunshine,1,0.0227
name,Punto osservazione Bregoli,1,0.0227
name,Puro,1,0.0227
name,Quartiere Reno,1,0.0227
name,Quattrina,1,0.0227
name,Ravenna Canala-Enipower,1,0.0227
name,Ravona,1,0.0227
name,Recinto 10,1,0.0227
name,Recinto 11,1,0.0227
name,Recinto 12,1,0.0227
name,Recinto 7,1,0.0227
name,Recinto 9,1,0.0227
name,RediPane,1,0.0227
name,Regali Maison Liberty,1,0.0227
name,Repsol,1,0.0227
name,Retro Fashion,1,0.0227
name,Retro',1,0.0227
name,Ricci Sabbiatura,1,0.0227
name,Riconsegna autonoleggi,1,0.0227
name,Ricucito Sartoria,1,0.0227
name,Righi,1,0.0227
name,Rimini FS,1,0.0227
name,Rio,1,0.0227
name,Rio Grotte,1,0.0227
name,Rio Sabbioso,1,0.0227
name,Rio Scolo Naturale,1,0.0227
name,Rio Torriane,1,0.0227
name,Rio dei Boscari,1,0.0227
name,Rio delle Striane,1,0.0227
name,Rio di Qurercia Buca,1,0.0227
name,Riparazione Cellulari,1,0.0227
name,Ristorante Bolognese,1,0.0227
name,Ristorante Donatello,1,0.0227
name,Ristorante Pizzeria Me Gusta,1,0.0227
name,Ristorante al Molino,1,0.0227
name,Ristò Pallotti,1,0.0227
name,River,1,0.0227
name,Riviera Banca,1,0.0227
name,Riviera Piada Shop,1,0.0227
name,Robintur,1,0.0227
name,Romanzo,1,0.0227
name,Rossi,1,0.0227
name,Rossopomodoro,1,0.0227
name,Rotonda Iqbal Masih,1,0.0227
name,Rotonda Lituania,1,0.0227
name,Rotonda Ucraina,1,0.0227
name,Rotonda Unità d'Italia,1,0.0227
name,Sablè Gelato,1,0.0227
name,Sadurano,1,0.0227
name,Sakina Internet Point,1,0.0227
name,Salmoiraghi & Viganò,1,0.0227
name,Salone della Podestà,1,0.0227
name,Salumeria,1,0.0227
name,Salute e Benessere insieme,1,0.0227
name,San Domenico,1,0.0227
name,San Francesco,1,0.0227
name,San Giorgio,1,0.0227
name,San Giovanni Battista dei Celestini,1,0.0227
name,San Giovanni in Monte,1,0.0227
name,San Lorenzo,1,0.0227
name,San Pancrazio,1,0.0227
name,San Petronio,1,0.0227
name,San Silvestro Nuovo,1,0.0227
name,San Silvestro in Cantina,1,0.0227
name,San Valentino della Grada,1,0.0227
name,Sandro Ferrone,1,0.0227
name,Sanitaria Via Larga,1,0.0227
name,Santa Caterina,1,0.0227
name,Santa Lucia,1,0.0227
name,Santerno Morto,1,0.0227
name,Saragozza157,1,0.0227
name,Sartoria Condotti,1,0.0227
name,Sartoria Rossi,1,0.0227
name,Savena Abbandonata,1,0.0227
name,Sbando Cucinotto e Cantina,1,0.0227
name,Scarpe&Scarpe,1,0.0227
name,Scolo Corla,1,0.0227
name,Scolo Cornamonda,1,0.0227
name,Scolo Via Cerba,1,0.0227
name,Scooter Parking,1,0.0227
name,Scout Circus,1,0.0227
name,Scuola D'infanzia Cappuccetto Rosso,1,0.0227
name,Scuola Materna Seragnoli,1,0.0227
name,Scuola Media Irnerio,1,0.0227
name,Scuola Media Malpighi,1,0.0227
name,Scuola dell'Infanzia Fantini,1,0.0227
name,Scuola dell'infanzia Ada Gobetti Marchesini,1,0.0227
name,Scuola dell'infanzia San Giuseppe,1,0.0227
name,Scuola di Ingegneria,1,0.0227
name,Scuola di Musica Giuseppe Sarti,1,0.0227
name,Scuola elementare Luigi Bombicci,1,0.0227
name,Scuola primaria Raffaello Lambruschini,1,0.0227
name,Scuole Dell'Infanzia Comunali Negri Ada,1,0.0227
name,Scuole Dell'Infanzia Comunali XXI Aprile 1945,1,0.0227
name,Scuole Pubbliche - Scuole Dell'Infanzia - Arco Guidi,1,0.0227
name,Self Service,1,0.0227
name,Senza Benza,1,0.0227
name,Sephora,1,0.0227
name,Sequoia (Sequoia semprevirens),1,0.0227
name,Serra Bar,1,0.0227
name,Serra Sonora,1,0.0227
name,Serra madre,1,0.0227
name,Serra orto,1,0.0227
name,Seta Sushi Lab,1,0.0227
name,Settimo Cielo,1,0.0227
name,Severola,1,0.0227
name,Sforza,1,0.0227
name,Sghissa,1,0.0227
name,Shogliave,1,0.0227
name,Shu,1,0.0227
name,Sigarette,1,0.0227
name,Signorvino,1,0.0227
name,Silvestri e Taddei,1,0.0227
name,Sindacato SGB,1,0.0227
name,Sirio - Bar interno Ospedale G.B. Morgagni di Forlì,1,0.0227
name,Sonny Bono,1,0.0227
name,SottoSopra,1,0.0227
name,Souvenir Tabacchi,1,0.0227
name,Splendore,1,0.0227
name,Squadrani,1,0.0227
name,Stadio,1,0.0227
name,Stadio Renato Dall'Ara,1,0.0227
name,Star Garage,1,0.0227
name,Stargas,1,0.0227
name,Starhotels Excelsior,1,0.0227
name,Statua di San Domenico,1,0.0227
name,Stazione AV uscita Carracci,1,0.0227
name,Stazione Ecologica HERA,1,0.0227
name,Stonefly,1,0.0227
name,Strada Bora Piavola,1,0.0227
name,Strada Comunale San Ruffillo - Calboli,1,0.0227
name,Strada Maggiore,1,0.0227
name,Strada Monteglacinto - Fabrelli,1,0.0227
name,Strada Provinciale 96 Mezzano Cerba,1,0.0227
name,Strada del Jazz,1,0.0227
name,Struttura polifunzionale Gramsci-Boldrini,1,0.0227
name,Studio Cam,1,0.0227
name,Studio Legale Castellari & Marchi,1,0.0227
name,Successione PLiocenica Lungo Il Marecchia,1,0.0227
name,Sumo,1,0.0227
name,Sunshine Parrucchieri,1,0.0227
name,SushiMan,1,0.0227
name,Swarovski,1,0.0227
name,Swatch,1,0.0227
name,Swing,1,0.0227
name,T&L,1,0.0227
name,Tabaccheria Farini,1,0.0227
name,Tabaccheria Farini 21,1,0.0227
name,Tabaccheria Murri 48,1,0.0227
name,Tabaccheria Riv. N1,1,0.0227
name,Tabu Mini Market,1,0.0227
name,Tangenziale di Bologna,1,0.0227
name,Teatro Comunale,1,0.0227
name,Tecnodam,1,0.0227
name,Tecnolopolo Bologna CNR,1,0.0227
name,Telecom,1,0.0227
name,Temakinho,1,0.0227
name,Teresa Centro Estetico,1,0.0227
name,Terra & Natura,1,0.0227
name,Terra del Sole,1,0.0227
name,Terranova,1,0.0227
name,Tezenis,1,0.0227
name,Tezuk,1,0.0227
name,The Doctor Auto,1,0.0227
name,The Longevity Suite TLS,1,0.0227
name,The World's Best Loved Candle,1,0.0227
name,Three.,1,0.0227
name,Tibaldi Dall`Arca,1,0.0227
name,Tigre cacciando,1,0.0227
name,Tiziana Parrucchiera,1,0.0227
name,Tokuno Shima,1,0.0227
name,Tomba Gandolfi e Calza,1,0.0227
name,Tomba Ghiselieri-Tanari,1,0.0227
name,Tomba Raineri-Pepoli,1,0.0227
name,Tomba di Anna Grassetti,1,0.0227
name,Tomba di Antonio Zannoni,1,0.0227
name,Tomba di Augusta Rossi,1,0.0227
name,Tomba di Egidio Foscherari,1,0.0227
name,Tomba di Giuseppe Minganti e Gilberta Gabrielli,1,0.0227
name,Tomba di Rolandino dei Passaggeri,1,0.0227
name,Torre Lambertini,1,0.0227
name,Torre dei Galluzzi,1,0.0227
name,Torrente Aposa,1,0.0227
name,Torrente Gaiana,1,0.0227
name,Torrente Medrina,1,0.0227
name,Torrente Sellustra,1,0.0227
name,Torrente Zena,1,0.0227
name,Torresotto di Porta Nuova,1,0.0227
name,Toschi,1,0.0227
name,TotalErg,1,0.0227
name,Tradizione e Fantasia,1,0.0227
name,Traslochi Pisanu,1,0.0227
name,Trattoria Bolognese,1,0.0227
name,Trattoria Oberdan,1,0.0227
name,Trattoria Tony,1,0.0227
name,Traversa Borghesi,1,0.0227
name,Traversa Erminio Salvatori,1,0.0227
name,Traversa Foschini,1,0.0227
name,Traversa Giovanni Alberani,1,0.0227
name,Traversa Lucci,1,0.0227
name,Traversa Marangoni,1,0.0227
name,Tre Stele,1,0.0227
name,Tresi Design,1,0.0227
name,Tru Trussardi,1,0.0227
name,Tugnoli,1,0.0227
name,Twin Set,1,0.0227
name,UNA Hotel Bologna,1,0.0227
name,URP - Ufficio Relazioni con Il Pubblico,1,0.0227
name,Ugolini,1,0.0227
name,UniOne,1,0.0227
name,UnipolSai,1,0.0227
name,United Colors of Benetton,1,0.0227
name,Università di Bologna - Dipartimento di Economia e Commercio,1,0.0227
name,Uso,1,0.0227
name,V.C. Cementisti,1,0.0227
name,VIII Agosto,1,0.0227
name,Vaccari,1,0.0227
name,Valigeria Cremonini,1,0.0227
name,Valli di Comacchio,1,0.0227
name,Vally Fleurs,1,0.0227
name,Vecchielle,1,0.0227
name,Veggetti,1,0.0227
name,Venere,1,0.0227
name,Vetro,1,0.0227
name,Via A. Bevilacqua,1,0.0227
name,Via Abbandonata,1,0.0227
name,Via Adelio Cavazza,1,0.0227
name,Via Albane,1,0.0227
name,Via Alceste De Ambris,1,0.0227
name,Via Alcide De Gasperi,1,0.0227
name,Via Alessandro Tiarini,1,0.0227
name,Via Altura,1,0.0227
name,Via Amatore Sciesa,1,0.0227
name,Via Ambrogio e Pietro Lorenzetti,1,0.0227
name,Via Amedeo Modigliani,1,0.0227
name,Via Amedeo Parmeggiani,1,0.0227
name,Via Anacleto Ricci,1,0.0227
name,Via Andicino,1,0.0227
name,Via Angelo Biancini,1,0.0227
name,Via Angelo Michele Colonna,1,0.0227
name,Via Angelo Morelli,1,0.0227
name,Via Angelo Venturoli,1,0.0227
name,Via Aniene,1,0.0227
name,Via Antonio Di Vincenzo,1,0.0227
name,Via Antonio Francesco Ghiselli,1,0.0227
name,Via Antonio Fratti,1,0.0227
name,Via Antonio Mancini,1,0.0227
name,Via Aralda Coppa,1,0.0227
name,Via Arcobologna,1,0.0227
name,Via Argine Desto Fiume Ronco,1,0.0227
name,Via Armando Maglioni,1,0.0227
name,Via Armando Spadini,1,0.0227
name,Via Arrigo Lucchini,1,0.0227
name,Via Arrigo Mainardi,1,0.0227
name,Via Attilia Angelini,1,0.0227
name,Via Augusto Murri,1,0.0227
name,Via Augusto Romagnoli,1,0.0227
name,Via Bacinetta,1,0.0227
name,Via Bagnolo,1,0.0227
name,Via Banaffa,1,0.0227
name,Via Barberia,1,0.0227
name,Via Barilotti,1,0.0227
name,Via Baschiera,1,0.0227
name,Via Battana,1,0.0227
name,Via Becchi Tognini,1,0.0227
name,Via Bellaria,1,0.0227
name,Via Belvedere,1,0.0227
name,Via Benedetto Schiassi,1,0.0227
name,Via Beniamino Gigli,1,0.0227
name,Via Bergullo,1,0.0227
name,Via Bernardino Ramazzini,1,0.0227
name,Via Bianco da Durazzo,1,0.0227
name,Via Bicocchino,1,0.0227
name,Via Bocca di Lupo,1,0.0227
name,Via Borgo Sisa,1,0.0227
name,Via Boscabella,1,0.0227
name,Via Bova,1,0.0227
name,Via Budriese,1,0.0227
name,Via Burano,1,0.0227
name,Via Burattina,1,0.0227
name,Via Calamosco,1,0.0227
name,Via Caltagirone,1,0.0227
name,Via Camonia,1,0.0227
name,Via Campolungo,1,0.0227
name,Via Canaletta,1,0.0227
name,Via Canonica,1,0.0227
name,Via Canovetta,1,0.0227
name,Via Carlo Francesco Dotti,1,0.0227
name,Via Carolina Coronedi Berti,1,0.0227
name,Via Cartiano,1,0.0227
name,Via Casale,1,0.0227
name,Via Case Bianche,1,0.0227
name,Via Casimpane,1,0.0227
name,Via Casolana,1,0.0227
name,Via Cassirano,1,0.0227
name,Via Castel Latino,1,0.0227
name,Via Castel Leone,1,0.0227
name,Via Castel Tialto,1,0.0227
name,Via Cavedalone,1,0.0227
name,Via Celincordia,1,0.0227
name,Via Celletta,1,0.0227
name,Via Celletta Roccari,1,0.0227
name,Via Centotrecento,1,0.0227
name,Via Cerchio,1,0.0227
name,Via Cesare Terranova,1,0.0227
name,Via Cesarea,1,0.0227
name,Via Cesenatico,1,0.0227
name,Via Ciro Menotti,1,0.0227
name,Via Cogollo,1,0.0227
name,Via Colombarone,1,0.0227
name,Via Colombarone Canale,1,0.0227
name,Via Comandini,1,0.0227
name,Via Conca,1,0.0227
name,Via Corecchio,1,0.0227
name,Via Cornacchia,1,0.0227
name,Via Corriera,1,0.0227
name,Via Cortina Provinciale,1,0.0227
name,Via Croara,1,0.0227
name,Via Cuffiano e Fantaguzzi,1,0.0227
name,Via Cuorbalestro,1,0.0227
name,Via Curte,1,0.0227
name,Via Dante Alighieri,1,0.0227
name,Via De' Pepoli,1,0.0227
name,Via De' Toschi,1,0.0227
name,Via Decumana,1,0.0227
name,Via Delfino Insolera,1,0.0227
name,Via Destra del Porto,1,0.0227
name,Via Dieci Martiri,1,0.0227
name,Via Dismano,1,0.0227
name,Via Domenico Bianchini,1,0.0227
name,Via Domenico Biancolelli,1,0.0227
name,Via Domenico Majocchi,1,0.0227
name,Via Domenico Veronesi,1,0.0227
name,Via Don Francesco Gianstefani,1,0.0227
name,Via Donegallia,1,0.0227
name,Via Dugliolo,1,0.0227
name,Via Egnazia,1,0.0227
name,Via Elena Rocca,1,0.0227
name,Via Elledena,1,0.0227
name,Via Emilia Interna,1,0.0227
name,Via Emilio Alessandrini,1,0.0227
name,Via Enea Burattoni,1,0.0227
name,Via Enrico Berlinguer,1,0.0227
name,Via Enrico Golinelli,1,0.0227
name,Via Entirate,1,0.0227
name,Via Ercolina Bagnari,1,0.0227
name,Via Eugenio Baldi,1,0.0227
name,Via Faentina Nord,1,0.0227
name,Via Fantuzza,1,0.0227
name,Via Faustino Malaguti,1,0.0227
name,Via Federigo Enriques,1,0.0227
name,Via Felice Battaglia,1,0.0227
name,Via Felice Orsini,1,0.0227
name,Via Ferdinando Magellano,1,0.0227
name,Via Ferragù,1,0.0227
name,Via Filippo Argelati,1,0.0227
name,Via Firenze,1,0.0227
name,Via Fiumicello,1,0.0227
name,Via Flavio Gioia,1,0.0227
name,Via Fonde,1,0.0227
name,Via Formella Inferiore,1,0.0227
name,Via Fossa,1,0.0227
name,Via Fossetta Prati,1,0.0227
name,Via Francesco Cavazza,1,0.0227
name,Via Francesco Cavazzoni,1,0.0227
name,Via Francesco Negri,1,0.0227
name,Via Francesco Zanardi,1,0.0227
name,Via Franco Bolognese,1,0.0227
name,Via Fratelli Cairoli,1,0.0227
name,Via Fratelli Rosselli,1,0.0227
name,Via Frullo,1,0.0227
name,Via G. da Vernano,1,0.0227
name,Via Gaetano Brussi,1,0.0227
name,Via Gaetano Donizetti,1,0.0227
name,Via Galassa,1,0.0227
name,Via Gallo Marcucci,1,0.0227
name,Via Garampa,1,0.0227
name,Via Gardizza,1,0.0227
name,Via Garofalo,1,0.0227
name,Via Gaspare Mattioli,1,0.0227
name,Via Gaspare Nadi,1,0.0227
name,Via Giacomo Brodolini,1,0.0227
name,Via Gianbattista Martini,1,0.0227
name,Via Giovanna Zaccherini Alvisi,1,0.0227
name,Via Giovanni Battista de Rolandis,1,0.0227
name,Via Giovanni Cerbai,1,0.0227
name,Via Giovanni Falcone,1,0.0227
name,Via Giovanni Fattori,1,0.0227
name,Via Giovanni Francesco Barbieri,1,0.0227
name,Via Giovanni Garzoni,1,0.0227
name,Via Giovanni Guareschi,1,0.0227
name,Via Giovanni Pascoli,1,0.0227
name,Via Giovanni Segantini,1,0.0227
name,Via Giovanni Spataro,1,0.0227
name,Via Giovine Italia,1,0.0227
name,Via Girolamo Frescobaldi,1,0.0227
name,Via Girolamo Mercuriale,1,0.0227
name,Via Girotto Guaccimanni,1,0.0227
name,Via Giulio Alberoni,1,0.0227
name,Via Giulio Gaist,1,0.0227
name,Via Giuseppe Brini,1,0.0227
name,Via Giuseppe Di Vittorio,1,0.0227
name,Via Giuseppe Galletti,1,0.0227
name,Via Giuseppe Impastato,1,0.0227
name,Via Giuseppe Siboni,1,0.0227
name,Via Giuseppe Verdi,1,0.0227
name,Via Grilli,1,0.0227
name,Via Guido Guinizelli,1,0.0227
name,Via Honorè De Balzac,1,0.0227
name,Via Ilario Paglierani,1,0.0227
name,Via Imola,1,0.0227
name,Via Ines Bedeschi,1,0.0227
name,Via Innocenzo Malvasia,1,0.0227
name,Via Jacopo Della Lana,1,0.0227
name,Via Lamone,1,0.0227
name,Via Legnana,1,0.0227
name,Via Licinia,1,0.0227
name,Via Livio Zambeccari,1,0.0227
name,Via Lodovico Berti,1,0.0227
name,Via Lombardia,1,0.0227
name,Via Lugo,1,0.0227
name,Via Luigi Bombicci,1,0.0227
name,Via Luigi Pasteur,1,0.0227
name,Via Luigi Pirandello,1,0.0227
name,Via Luigi Serra,1,0.0227
name,Via Luigi e Francesco Matteucci,1,0.0227
name,Via Lume,1,0.0227
name,Via Macannone,1,0.0227
name,Via Maccanone,1,0.0227
name,Via Madonna del Fuoco,1,0.0227
name,Via Madonna del fiore,1,0.0227
name,Via Madonna dello Zotto,1,0.0227
name,Via Malcontenti,1,0.0227
name,Via Malpertuso,1,0.0227
name,Via Malvezza,1,0.0227
name,Via Mandriole,1,0.0227
name,Via Maratoni,1,0.0227
name,Via Marcello Valgimigli,1,0.0227
name,Via Marescalchi,1,0.0227
name,Via Marino Dalmonte,1,0.0227
name,Via Marsala,1,0.0227
name,Via Martelli,1,0.0227
name,Via Martiri di Marzabotto,1,0.0227
name,Via Martiri di Piazza Fontana,1,0.0227
name,Via Massimo Villa,1,0.0227
name,Via Matalardo,1,0.0227
name,Via Mavoncello,1,0.0227
name,Via Mella,1,0.0227
name,Via Melozzo da Forlì,1,0.0227
name,Via Michele Medici,1,0.0227
name,Via Minarda,1,0.0227
name,Via Mirandola,1,0.0227
name,Via Mondaniga,1,0.0227
name,Via Montello,1,0.0227
name,Via Mura di Porta Galliera,1,0.0227
name,Via Naldi,1,0.0227
name,Via Nino Benati,1,0.0227
name,Via Nullo Bandini,1,0.0227
name,Via Odone Belluzzi,1,0.0227
name,Via Oliveta,1,0.0227
name,Via Orto del Fuoco,1,0.0227
name,Via Ossi,1,0.0227
name,Via P. Ridolfi,1,0.0227
name,Via Padre Francesco Maria Grimaldi,1,0.0227
name,Via Palazzina,1,0.0227
name,Via Pallada,1,0.0227
name,Via Palmieri,1,0.0227
name,Via Palmiro Togliatti,1,0.0227
name,Via Paride Pasquali,1,0.0227
name,Via Pedrignone,1,0.0227
name,Via Pelagio Palagi,1,0.0227
name,Via Pier Antonio Rappini,1,0.0227
name,Via Pier De' Crescenzi,1,0.0227
name,Via Pier Jacopo Martello,1,0.0227
name,Via Pietrarubbia,1,0.0227
name,Via Pietro Antonio Cataldi,1,0.0227
name,Via Pietro Gobetti,1,0.0227
name,Via Pietro Gubellini,1,0.0227
name,Via Pilastrino,1,0.0227
name,Via Po,1,0.0227
name,Via Poggio,1,0.0227
name,Via Pomponia,1,0.0227
name,Via Ponte Rabbi,1,0.0227
name,Via Porta Pia,1,0.0227
name,Via Portazza,1,0.0227
name,Via Portolani,1,0.0227
name,Via Prada,1,0.0227
name,Via Primavera,1,0.0227
name,Via Primo Maggio,1,0.0227
name,Via Primo Targhini,1,0.0227
name,Via Principessa Carolina Amalia Di Brunswick,1,0.0227
name,Via Pristanskov,1,0.0227
name,Via Provinciale Garampa,1,0.0227
name,Via Provinciale Selice,1,0.0227
name,Via Pugliese,1,0.0227
name,Via Quirino Di Marzio,1,0.0227
name,Via Raspona,1,0.0227
name,Via Reale Lavezzola,1,0.0227
name,Via Renaccio,1,0.0227
name,Via Renata Viganò,1,0.0227
name,Via Renato Medri,1,0.0227
name,Via Reno,1,0.0227
name,Via Repubblica,1,0.0227
name,Via Rimini,1,0.0227
name,Via Rino Laghi,1,0.0227
name,Via Rino Pancaldi,1,0.0227
name,Via Rio Marano,1,0.0227
name,Via Roberto Koch,1,0.0227
name,Via Rodolfo Mondolfo,1,0.0227
name,Via Rolandino,1,0.0227
name,Via Rondanina,1,0.0227
name,Via Rosa,1,0.0227
name,Via Rossetta,1,0.0227
name,Via Runzi,1,0.0227
name,Via Rustica,1,0.0227
name,Via Sacchi,1,0.0227
name,Via Sampieri,1,0.0227
name,Via San Giovanni alla Murata,1,0.0227
name,Via San Leo,1,0.0227
name,Via San Mamante,1,0.0227
name,Via San Mamolo,1,0.0227
name,Via San Mauro,1,0.0227
name,Via San Nicolò di Villola,1,0.0227
name,Via San Ruffillo,1,0.0227
name,Via San Savino,1,0.0227
name,Via San Vitale Est,1,0.0227
name,Via Sant'Andrea,1,0.0227
name,Via Sant'Isaia,1,0.0227
name,Via Santa,1,0.0227
name,Via Santa Apollonia,1,0.0227
