key,value,count,percent_of_total_changes_for_key
surface,grass,1264,0.3743
surface,mud,1112,0.3293
surface,sand,1036,0.3068
surface,unspecified,789,0.2337
surface,fine_gravel,739,0.2188
surface,cobblestone,483,0.143
surface,earth,425,0.1259
surface,dirt/sand,419,0.1241
surface,wood,368,0.109
surface,unhewn_cobblestone,244,0.0723
surface,pebblestone,184,0.0545
surface,dirt_sand,160,0.0474
surface,flagging,136,0.0403
surface,metal,100,0.0296
surface,artificial_turf,92,0.0272
surface,dirt;sand,84,0.0249
surface,soil,77,0.0228
surface,concrete:lanes,69,0.0204
surface,grass_paver,56,0.0166
surface,clay,49,0.0145
surface,terre,37,0.011
surface,bricks,31,0.0092
surface,2,30,0.0089
surface,Dirt/Sand;Paved,24,0.0071
surface,Gravel,24,0.0071
surface,ongeplaveide,22,0.0065
surface,rock,20,0.0059
surface,stone,19,0.0056
surface,dirt_and_grass,18,0.0053
surface,brick,17,0.005
surface,cobblestone:flattened,16,0.0047
surface,premix,15,0.0044
surface,Dirt/Sand;dirt/sand,14,0.0041
surface,dirt;paved,14,0.0041
surface,paving_stones;dirt,14,0.0041
surface,yes,14,0.0041
surface,marble,13,0.0038
surface,boardwalk,12,0.0036
surface,non,12,0.0036
surface,un,12,0.0036
surface,cement,11,0.0033
surface,grass_and_dirt,11,0.0033
surface,.,10,0.003
surface,asfaltsız,10,0.003
surface,footpath,10,0.003
surface,tartan,10,0.003
surface,"ARC,Tasking Manager",9,0.0027
surface,Unpaved,9,0.0027
surface,steel,9,0.0027
surface,woodchips,9,0.0027
surface,d,8,0.0024
surface,plastic,8,0.0024
surface,toilette,8,0.0024
surface,unknown,8,0.0024
surface,impassable,7,0.0021
surface,shingle,7,0.0021
surface,unpaved_extremely_bad,6,0.0018
surface,Concrete_Block_paved,5,0.0015
surface,House,5,0.0015
surface,Steel,5,0.0015
surface,asphalt_no_1,5,0.0015
surface,bing,5,0.0015
surface,gravel;paved,5,0.0015
surface,ottaseal,5,0.0015
surface,paved;unpaved,5,0.0015
surface,sand?,5,0.0015
surface,turf,5,0.0015
surface,"ARC,Tasking Manager,Survery",4,0.0012
surface,Asphalt,4,0.0012
surface,UNP,4,0.0012
surface,asfalt,4,0.0012
surface,asfalto,4,0.0012
surface,asphaltcrossing=traffic_signals_crossing:island=no_crossing:markings=zebra_footway=crossing_highway=footway_surface=asphalt_tactile_paving=yes,4,0.0012
surface,"gravel,asphalt",4,0.0012
surface,ground;dirt,4,0.0012
surface,possibly_unpaved,4,0.0012
surface,roman_paving,4,0.0012
surface,scree,4,0.0012
surface,uneven_flagstones,4,0.0012
surface,unp,4,0.0012
surface,unpaved\\,4,0.0012
surface,water,4,0.0012
surface,حیدر انٹرنیشنل,4,0.0012
surface,Concrete,3,0.0009
surface,Unspecified,3,0.0009
surface,asfatsız,3,0.0009
surface,black topped,3,0.0009
waterway,stream,86973,57.5374
waterway,river,29032,19.2063
waterway,canal,11682,7.7283
waterway,drain,9268,6.1313
waterway,ditch,9105,6.0235
waterway,riverbank,3130,2.0707
waterway,dam,649,0.4293
waterway,weir,505,0.3341
waterway,yes,189,0.125
waterway,waterfall,149,0.0986
waterway,pressurised,100,0.0662
waterway,drystream,76,0.0503
waterway,lock_gate,52,0.0344
waterway,dock,50,0.0331
waterway,unclassified,29,0.0192
waterway,boatyard,14,0.0093
waterway,water_point,14,0.0093
waterway,tidal_channel,13,0.0086
waterway,check_dam,12,0.0079
waterway,wadibank,9,0.006
waterway,seaport,7,0.0046
waterway,stream_end,7,0.0046
waterway,turning_point,7,0.0046
waterway,milestone,7,0.0046
waterway,culvert,6,0.004
waterway,fuel,6,0.004
waterway,pond,5,0.0033
waterway,reservoir,5,0.0033
waterway,wadi,4,0.0026
waterway,conduit,4,0.0026
waterway,sluice_gate,4,0.0026
waterway,path,3,0.002
waterway,di,2,0.0013
waterway,wharf,2,0.0013
waterway,spillway,2,0.0013
waterway,sanitary_dump_station,2,0.0013
waterway,ford,2,0.0013
waterway,1,2,0.0013
waterway,construction,2,0.0013
waterway,brook,2,0.0013
waterway,artificial,2,0.0013
waterway,River,2,0.0013
waterway,canal;drain,2,0.0013
waterway,proposed,1,0.0007
waterway,wadibanks,1,0.0007
waterway,turning_basin,1,0.0007
waterway,stream;river,1,0.0007
waterway,st',1,0.0007
waterway,shingle,1,0.0007
waterway,riverbed,1,0.0007
waterway,riverbank;river,1,0.0007
waterway,river;stream,1,0.0007
waterway,r,1,0.0007
waterway,passage,1,0.0007
waterway,perinial,1,0.0007
waterway,moat,1,0.0007
waterway,lake,1,0.0007
waterway,fairway,1,0.0007
waterway,dryriver,1,0.0007
waterway,bing,1,0.0007
waterway,basin,1,0.0007
waterway,Power canal,1,0.0007
waterway,*;_tunnel=culvert,1,0.0007
waterway,wall,1,0.0007
