key,count,percent_of_total_changes,percent_difference_from_pre,percent_difference_from_pre_day
indoor:area,90,0.0073,0.0,0.0
trail_visibility,90,0.0073,0.0,0.0
incline,87,0.007,0.0,0.0
motorcar,86,0.007,0.0,0.0
motorcycle,86,0.007,0.0,0.0
column:size,85,0.0069,0.0,0.0
workers,85,0.0069,0.0,0.0
roof:height,84,0.0068,0.0,0.0
water,84,0.0068,0.0,0.0
occupant:20-59yr,83,0.0067,0.0,0.0
workers:young,83,0.0067,0.0,0.0
wall,78,0.0063,0.0,0.0
addr:country,77,0.0062,0.0,0.0
galli,77,0.0062,0.0,0.0
contact:phone,76,0.0062,0.0,0.0
workers:female,74,0.006,0.0,0.0
workers:male,74,0.006,0.0,0.0
Household Info by,73,0.0059,0.0,0.0
crop6:name,73,0.0059,0.0,0.0
crop6:percentage,73,0.0059,0.0,0.0
lit,73,0.0059,0.0,0.0
production_capacity,73,0.0059,0.0,0.0
quantity_fuel,72,0.0058,0.0,0.0
aeroway,71,0.0058,0.0,0.0
name:hi,70,0.0057,0.0,0.0
awareness:red_cross,69,0.0056,0.0,0.0
crop6:time,69,0.0056,0.0,0.0
Micro Bus Fare,68,0.0055,0.0,0.0
addr:housename,68,0.0055,0.0,0.0
atm,68,0.0055,0.0,0.0
Hosehold Code,66,0.0053,0.0,0.0
Micro Bus No.,66,0.0053,0.0,0.0
quality_bricks_percent,65,0.0053,0.0,0.0
wheelchair,64,0.0052,0.0,0.0
Identification Code,63,0.0051,0.0,0.0
occupant:6-12yr,62,0.005,0.0,0.0
internet_access,60,0.0049,0.0,0.0
workers:edu_informal,60,0.0049,0.0,0.0
locality,59,0.0048,0.0,0.0
workers:illiterate,58,0.0047,0.0,0.0
description,54,0.0044,0.0,0.0
wikipedia,52,0.0042,0.0,0.0
Hausehold information by,51,0.0041,0.0,0.0
farming_technology,50,0.0041,0.0,0.0
type,50,0.0041,0.0,0.0
bridge:structure,49,0.004,0.0,0.0
occupant:13-19yr,49,0.004,0.0,0.0
door,47,0.0038,0.0,0.0
occupant:60+,46,0.0037,0.0,0.0
Household Information By,45,0.0036,0.0,0.0
livestock:pig,44,0.0036,0.0,0.0
occupant:0-5yr,44,0.0036,0.0,0.0
source:name,44,0.0036,0.0,0.0
craft,43,0.0035,0.0,0.0
Identification Code By,42,0.0034,0.0,0.0
intermittent,42,0.0034,0.0,0.0
material,42,0.0034,0.0,0.0
poultry,42,0.0034,0.0,0.0
Household information BY,40,0.0032,0.0,0.0
junction,39,0.0032,0.0,0.0
HERD Urban Health Survey,36,0.0029,0.0,0.0
adoption_barrier_tech,36,0.0029,0.0,0.0
designation,36,0.0029,0.0,0.0
facility:ventilator,34,0.0028,0.0,0.0
facility:x-ray,34,0.0028,0.0,0.0
name:de,34,0.0028,0.0,0.0
facility:icu,33,0.0027,0.0,0.0
facility:operating_theatre,33,0.0027,0.0,0.0
workers:edu_SLC,33,0.0027,0.0,0.0
building:level,32,0.0026,0.0,0.0
cables,32,0.0026,0.0,0.0
capacity:beds,32,0.0026,0.0,0.0
opd:patients:count,32,0.0026,0.0,0.0
sidewalk,32,0.0026,0.0,0.0
plant:count,31,0.0025,0.0,0.0
brand,29,0.0023,0.0,0.0
hydropower_project:name,29,0.0023,0.0,0.0
mtb:scale,29,0.0023,0.0,0.0
Route,28,0.0023,0.0,0.0
level,28,0.0023,0.0,0.0
irrigation,27,0.0022,0.0,0.0
mountain_pass,27,0.0022,0.0,0.0
wikipedia:en,27,0.0022,0.0,0.0
capacity,26,0.0021,0.0,0.0
fee,26,0.0021,0.0,0.0
number:poultry,26,0.0021,0.0,0.0
voltage,26,0.0021,0.0,0.0
country,25,0.002,0.0,0.0
entrance,25,0.002,0.0,0.0
manhole,25,0.002,0.0,0.0
name:zh,25,0.002,0.0,0.0
smoothness,25,0.002,0.0,0.0
old_name,24,0.0019,0.0,0.0
internet_access:fee,23,0.0019,0.0,0.0
border_type,22,0.0018,0.0,0.0
cutting,22,0.0018,0.0,0.0
denomination,22,0.0018,0.0,0.0
left:country,22,0.0018,0.0,0.0
parking,22,0.0018,0.0,0.0
right:country,22,0.0018,0.0,0.0
wdb:source,22,0.0018,0.0,0.0
HR:FA,21,0.0017,0.0,0.0
is_in:country,20,0.0016,0.0,0.0
crop7:name,19,0.0015,0.0,0.0
crop7:percentage,19,0.0015,0.0,0.0
crop7:time,19,0.0015,0.0,0.0
indoor:wall,19,0.0015,0.0,0.0
is_in,19,0.0015,0.0,0.0
HR:DM,17,0.0014,0.0,0.0
building.colour,17,0.0014,0.0,0.0
construction,17,0.0014,0.0,0.0
levels,17,0.0014,0.0,0.0
number:cow_ox,17,0.0014,0.0,0.0
chimney,16,0.0013,0.0,0.0
chimney:category,16,0.0013,0.0,0.0
chimney:height,16,0.0013,0.0,0.0
chimney:number,16,0.0013,0.0,0.0
dispensing,16,0.0013,0.0,0.0
email,16,0.0013,0.0,0.0
emergency,16,0.0013,0.0,0.0
generator:method,16,0.0013,0.0,0.0
kind,16,0.0013,0.0,0.0
quality_bricks,16,0.0013,0.0,0.0
tower:type,16,0.0013,0.0,0.0
widow,16,0.0013,0.0,0.0
CONS_TYPE,15,0.0012,0.0,0.0
Way,15,0.0012,0.0,0.0
communication:mast,15,0.0012,0.0,0.0
communication:mobile_phone,15,0.0012,0.0,0.0
information,15,0.0012,0.0,0.0
klll:oid,15,0.0012,0.0,0.0
name:ru,15,0.0012,0.0,0.0
generator:source,14,0.0011,0.0,0.0
household:water:well,14,0.0011,0.0,0.0
iata,14,0.0011,0.0,0.0
population,14,0.0011,0.0,0.0
production,14,0.0011,0.0,0.0
Cantilever,13,0.0011,0.0,0.0
Engin_Noneng,13,0.0011,0.0,0.0
ExpansionJoint,13,0.0011,0.0,0.0
House_type,13,0.0011,0.0,0.0
Physical_condition,13,0.0011,0.0,0.0
Pounding_Poss,13,0.0011,0.0,0.0
ShortColumn,13,0.0011,0.0,0.0
Visible_GroundSettlemt,13,0.0011,0.0,0.0
addr:state,13,0.0011,0.0,0.0
icao,13,0.0011,0.0,0.0
livestock:fish,13,0.0011,0.0,0.0
personnel,13,0.0011,0.0,0.0
rooftopwatertank,13,0.0011,0.0,0.0
shop:present,13,0.0011,0.0,0.0
GWUmapathon,12,0.001,0.0,0.0
beds,12,0.001,0.0,0.0
facilities:ICU/CCU,12,0.001,0.0,0.0
facilities:OT,12,0.001,0.0,0.0
name:ja,12,0.001,0.0,0.0
out_patients,12,0.001,0.0,0.0
user_defined,12,0.001,0.0,0.0
bulding,11,0.0009,0.0,0.0
bus,11,0.0009,0.0,0.0
facilities:Ventilators,11,0.0009,0.0,0.0
facilities:X-Ray,11,0.0009,0.0,0.0
name:bo,11,0.0009,0.0,0.0
plant:number,11,0.0009,0.0,0.0
road,11,0.0009,0.0,0.0
wikidata,11,0.0009,0.0,0.0
descriptio,10,0.0008,0.0,0.0
mtb:scale:uphill,10,0.0008,0.0,0.0
name:bg,10,0.0008,0.0,0.0
name:es,10,0.0008,0.0,0.0
name:eu,10,0.0008,0.0,0.0
name:fr,10,0.0008,0.0,0.0
name:hr,10,0.0008,0.0,0.0
name:ko,10,0.0008,0.0,0.0
name:ml,10,0.0008,0.0,0.0
building:floor_type,9,0.0007,0.0,0.0
building:roof_type,9,0.0007,0.0,0.0
building:typology,9,0.0007,0.0,0.0
contact:email,9,0.0007,0.0,0.0
location,9,0.0007,0.0,0.0
roof:type:height,9,0.0007,0.0,0.0
sand,9,0.0007,0.0,0.0
shelter_type,9,0.0007,0.0,0.0
HOUSE_NO,8,0.0006,0.0,0.0
USE,8,0.0006,0.0,0.0
framing_system,8,0.0006,0.0,0.0
fuel:diesel,8,0.0006,0.0,0.0
heritage,8,0.0006,0.0,0.0
heritage:operator,8,0.0006,0.0,0.0
history,8,0.0006,0.0,0.0
indoor>level,8,0.0006,0.0,0.0
irrigation:area,8,0.0006,0.0,0.0
is_in:continent,8,0.0006,0.0,0.0
livestock:sty,8,0.0006,0.0,0.0
ref:whc,8,0.0006,0.0,0.0
repair,8,0.0006,0.0,0.0
seamark,8,0.0006,0.0,0.0
supervised,8,0.0006,0.0,0.0
vending,8,0.0006,0.0,0.0
whc:criteria,8,0.0006,0.0,0.0
whc:inscription_date,8,0.0006,0.0,0.0
wood,8,0.0006,0.0,0.0
,7,0.0006,0.0,0.0
Rooftoptank,7,0.0006,0.0,0.0
addr:district,7,0.0006,0.0,0.0
circuits,7,0.0006,0.0,0.0
clothes,7,0.0006,0.0,0.0
contact:website,7,0.0006,0.0,0.0
cyclestreets_id,7,0.0006,0.0,0.0
dhungedhara,7,0.0006,0.0,0.0
generator:type,7,0.0006,0.0,0.0
leaf_type,7,0.0006,0.0,0.0
motorroad,7,0.0006,0.0,0.0
name:af,7,0.0006,0.0,0.0
name:am,7,0.0006,0.0,0.0
name:an,7,0.0006,0.0,0.0
name:ar,7,0.0006,0.0,0.0
name:az,7,0.0006,0.0,0.0
name:bat-smg,7,0.0006,0.0,0.0
name:be,7,0.0006,0.0,0.0
name:be-x-old,7,0.0006,0.0,0.0
name:bh,7,0.0006,0.0,0.0
name:bn,7,0.0006,0.0,0.0
name:bs,7,0.0006,0.0,0.0
name:ca,7,0.0006,0.0,0.0
name:ckb,7,0.0006,0.0,0.0
name:cs,7,0.0006,0.0,0.0
name:da,7,0.0006,0.0,0.0
name:el,7,0.0006,0.0,0.0
name:eo,7,0.0006,0.0,0.0
name:et,7,0.0006,0.0,0.0
name:fa,7,0.0006,0.0,0.0
name:fy,7,0.0006,0.0,0.0
name:gl,7,0.0006,0.0,0.0
name:gu,7,0.0006,0.0,0.0
name:he,7,0.0006,0.0,0.0
name:hsb,7,0.0006,0.0,0.0
name:ht,7,0.0006,0.0,0.0
name:hu,7,0.0006,0.0,0.0
name:hy,7,0.0006,0.0,0.0
name:io,7,0.0006,0.0,0.0
name:is,7,0.0006,0.0,0.0
name:it,7,0.0006,0.0,0.0
name:ka,7,0.0006,0.0,0.0
name:kk,7,0.0006,0.0,0.0
name:kn,7,0.0006,0.0,0.0
name:lb,7,0.0006,0.0,0.0
name:lij,7,0.0006,0.0,0.0
name:lt,7,0.0006,0.0,0.0
name:lv,7,0.0006,0.0,0.0
name:mk,7,0.0006,0.0,0.0
name:mn,7,0.0006,0.0,0.0
name:mr,7,0.0006,0.0,0.0
name:nl,7,0.0006,0.0,0.0
name:nn,7,0.0006,0.0,0.0
name:no,7,0.0006,0.0,0.0
name:nov,7,0.0006,0.0,0.0
name:oc,7,0.0006,0.0,0.0
name:os,7,0.0006,0.0,0.0
name:pl,7,0.0006,0.0,0.0
name:pnb,7,0.0006,0.0,0.0
name:pt,7,0.0006,0.0,0.0
name:sa,7,0.0006,0.0,0.0
name:sh,7,0.0006,0.0,0.0
name:si,7,0.0006,0.0,0.0
name:sk,7,0.0006,0.0,0.0
name:sl,7,0.0006,0.0,0.0
name:sr,7,0.0006,0.0,0.0
name:sv,7,0.0006,0.0,0.0
name:ta,7,0.0006,0.0,0.0
name:tg,7,0.0006,0.0,0.0
name:th,7,0.0006,0.0,0.0
name:tr,7,0.0006,0.0,0.0
name:ug,7,0.0006,0.0,0.0
name:uk,7,0.0006,0.0,0.0
name:ur,7,0.0006,0.0,0.0
name:vi,7,0.0006,0.0,0.0
name:vo,7,0.0006,0.0,0.0
name:zh-yue,7,0.0006,0.0,0.0
old_ref,7,0.0006,0.0,0.0
park_ride,7,0.0006,0.0,0.0
service_times,7,0.0006,0.0,0.0
wpt_description,7,0.0006,0.0,0.0
House hold code,6,0.0005,0.0,0.0
bank,6,0.0005,0.0,0.0
crop8:name,6,0.0005,0.0,0.0
crop8:percentage,6,0.0005,0.0,0.0
crop8:time,6,0.0005,0.0,0.0
diplomatic,6,0.0005,0.0,0.0
fireplace,6,0.0005,0.0,0.0
footway,6,0.0005,0.0,0.0
generator:output:electricity,6,0.0005,0.0,0.0
name:zh2,6,0.0005,0.0,0.0
name:zh3,6,0.0005,0.0,0.0
name:zh_pinyin,6,0.0005,0.0,0.0
number:goat,6,0.0005,0.0,0.0
number:pig,6,0.0005,0.0,0.0
railway,6,0.0005,0.0,0.0
survelliance,6,0.0005,0.0,0.0
takeaway,6,0.0005,0.0,0.0
toilets:disposal,6,0.0005,0.0,0.0
trees,6,0.0005,0.0,0.0
BUILDING,5,0.0004,0.0,0.0
Ground,5,0.0004,0.0,0.0
Highway,5,0.0004,0.0,0.0
addr:place,5,0.0004,0.0,0.0
aerialway,5,0.0004,0.0,0.0
banquet,5,0.0004,0.0,0.0
building:material,5,0.0004,0.0,0.0
capital,5,0.0004,0.0,0.0
construction:lanes,5,0.0004,0.0,0.0
disabled,5,0.0004,0.0,0.0
embankment,5,0.0004,0.0,0.0
fix me,5,0.0004,0.0,0.0
gatenumber,5,0.0004,0.0,0.0
key2,5,0.0004,0.0,0.0
local_ref,5,0.0004,0.0,0.0
name_1,5,0.0004,0.0,0.0
nat_name,5,0.0004,0.0,0.0
number:bee,5,0.0004,0.0,0.0
official_name,5,0.0004,0.0,0.0
sac_scale_ref,5,0.0004,0.0,0.0
shelter,5,0.0004,0.0,0.0
surveillance,5,0.0004,0.0,0.0
transformer,5,0.0004,0.0,0.0
vehicle,5,0.0004,0.0,0.0
widht,5,0.0004,0.0,0.0
wpt_symbol,5,0.0004,0.0,0.0
Email,4,0.0003,0.0,0.0
Emergency_Toolkit,4,0.0003,0.0,0.0
Fcode,4,0.0003,0.0,0.0
Flood/Landslide_Riskzone,4,0.0003,0.0,0.0
Ground_Settlement,4,0.0003,0.0,0.0
HOUSE,4,0.0003,0.0,0.0
Identification_Safe Places,4,0.0003,0.0,0.0
KLL_OID,4,0.0003,0.0,0.0
Name,4,0.0003,0.0,0.0
Pounding_Possibility,4,0.0003,0.0,0.0
Short_Column,4,0.0003,0.0,0.0
Sufficient_Openspace,4,0.0003,0.0,0.0
Type,4,0.0003,0.0,0.0
Ward_No,4,0.0003,0.0,0.0
agricultural,4,0.0003,0.0,0.0
aminity,4,0.0003,0.0,0.0
artwork_type,4,0.0003,0.0,0.0
cell,4,0.0003,0.0,0.0
condition,4,0.0003,0.0,0.0
crossing,4,0.0003,0.0,0.0
facilities,4,0.0003,0.0,0.0
fax,4,0.0003,0.0,0.0
fuel:HGV_diesel,4,0.0003,0.0,0.0
genus,4,0.0003,0.0,0.0
highways,4,0.0003,0.0,0.0
hires,4,0.0003,0.0,0.0
household code,4,0.0003,0.0,0.0
is_in:city,4,0.0003,0.0,0.0
is_in:country_code,4,0.0003,0.0,0.0
key,4,0.0003,0.0,0.0
key1,4,0.0003,0.0,0.0
leaf_cycle,4,0.0003,0.0,0.0
length,4,0.0003,0.0,0.0
livestock:bee,4,0.0003,0.0,0.0
loc_name,4,0.0003,0.0,0.0
maxweight,4,0.0003,0.0,0.0
microbrewery,4,0.0003,0.0,0.0
military,4,0.0003,0.0,0.0
name:botanical,4,0.0003,0.0,0.0
organic,4,0.0003,0.0,0.0
owner,4,0.0003,0.0,0.0
path,4,0.0003,0.0,0.0
paved,4,0.0003,0.0,0.0
payment:notes,4,0.0003,0.0,0.0
ref:old,4,0.0003,0.0,0.0
service:bicycle:pump,4,0.0003,0.0,0.0
ski,4,0.0003,0.0,0.0
species,4,0.0003,0.0,0.0
stars,4,0.0003,0.0,0.0
traffic_signals,4,0.0003,0.0,0.0
transport,4,0.0003,0.0,0.0
ward no,4,0.0003,0.0,0.0
workers:studying,4,0.0003,0.0,0.0
Area,3,0.0002,0.0,0.0
Building,3,0.0002,0.0,0.0
HR:SAR,3,0.0002,0.0,0.0
House No,3,0.0002,0.0,0.0
NSTAFF,3,0.0002,0.0,0.0
Parlour,3,0.0002,0.0,0.0
Services,3,0.0002,0.0,0.0
addr:vdc,3,0.0002,0.0,0.0
aerodrome,3,0.0002,0.0,0.0
alt_name:en,3,0.0002,0.0,0.0
ammunity,3,0.0002,0.0,0.0
art:type,3,0.0002,0.0,0.0
bar,3,0.0002,0.0,0.0
bilding,3,0.0002,0.0,0.0
butcher,3,0.0002,0.0,0.0
company,3,0.0002,0.0,0.0
contact:fax,3,0.0002,0.0,0.0
cooperative,3,0.0002,0.0,0.0
covered,3,0.0002,0.0,0.0
createdby,3,0.0002,0.0,0.0
diet:vegetarian,3,0.0002,0.0,0.0
livestock,3,0.0002,0.0,0.0
maxstay,3,0.0002,0.0,0.0
noexit,3,0.0002,0.0,0.0
p,3,0.0002,0.0,0.0
reservoir,3,0.0002,0.0,0.0
roof:orientation,3,0.0002,0.0,0.0
service:bicycle:cleaning,3,0.0002,0.0,0.0
service:bicycle:repair,3,0.0002,0.0,0.0
social_facility:for,3,0.0002,0.0,0.0
soft:weakStorey,3,0.0002,0.0,0.0
staff no,3,0.0002,0.0,0.0
stairs,3,0.0002,0.0,0.0
traffic_calming,3,0.0002,0.0,0.0
unisex,3,0.0002,0.0,0.0
ward,3,0.0002,0.0,0.0
 #GWUmapathon,2,0.0002,0.0,0.0
Contact No.,2,0.0002,0.0,0.0
Discription,2,0.0002,0.0,0.0
Earthquake_Resistant_Bldg,2,0.0002,0.0,0.0
Emergency_toolkit,2,0.0002,0.0,0.0
Expansion Joint for building >30m long,2,0.0002,0.0,0.0
Front Road,2,0.0002,0.0,0.0
Heavy Overhangs and Cantilever,2,0.0002,0.0,0.0
Heavy_Overhangs,2,0.0002,0.0,0.0
Heavy_overhangs,2,0.0002,0.0,0.0
House name,2,0.0002,0.0,0.0
Housing Type,2,0.0002,0.0,0.0
KILL:OID,2,0.0002,0.0,0.0
Open_space,2,0.0002,0.0,0.0
Operator,2,0.0002,0.0,0.0
Owner's name,2,0.0002,0.0,0.0
Poundings,2,0.0002,0.0,0.0
Poundings Possibility,2,0.0002,0.0,0.0
Rooftop_ Watertank,2,0.0002,0.0,0.0
Short Column,2,0.0002,0.0,0.0
Soft/Weak Storey,2,0.0002,0.0,0.0
Types of Cracks,2,0.0002,0.0,0.0
Visible Physical Condition of the building,2,0.0002,0.0,0.0
Visible_grd_settlement,2,0.0002,0.0,0.0
Visisble Ground Settlement,2,0.0002,0.0,0.0
addr:province,2,0.0002,0.0,0.0
aerodrome:type,2,0.0002,0.0,0.0
army building,2,0.0002,0.0,0.0
backcountry,2,0.0002,0.0,0.0
boarding,2,0.0002,0.0,0.0
bridge:name,2,0.0002,0.0,0.0
bridge:name:en,2,0.0002,0.0,0.0
bridge:past,2,0.0002,0.0,0.0
building:min_level,2,0.0002,0.0,0.0
capital_city,2,0.0002,0.0,0.0
car,2,0.0002,0.0,0.0
climbing:boulder,2,0.0002,0.0,0.0
climbing:sport,2,0.0002,0.0,0.0
climbing:toprope,2,0.0002,0.0,0.0
comment,2,0.0002,0.0,0.0
contact:mobile,2,0.0002,0.0,0.0
country_code_fips,2,0.0002,0.0,0.0
country_code_iso3166_1_alpha_2,2,0.0002,0.0,0.0
date,2,0.0002,0.0,0.0
disused,2,0.0002,0.0,0.0
electrified,2,0.0002,0.0,0.0
expert:health,2,0.0002,0.0,0.0
fast_food,2,0.0002,0.0,0.0
female,2,0.0002,0.0,0.0
fence_type,2,0.0002,0.0,0.0
fuel:lpg,2,0.0002,0.0,0.0
gauge,2,0.0002,0.0,0.0
geonames:id,2,0.0002,0.0,0.0
goods,2,0.0002,0.0,0.0
government,2,0.0002,0.0,0.0
heght,2,0.0002,0.0,0.0
hgv,2,0.0002,0.0,0.0
hiking,2,0.0002,0.0,0.0
hotel,2,0.0002,0.0,0.0
household info by,2,0.0002,0.0,0.0
image,2,0.0002,0.0,0.0
kll,2,0.0002,0.0,0.0
name:ace,2,0.0002,0.0,0.0
name:ak,2,0.0002,0.0,0.0
name:als,2,0.0002,0.0,0.0
name:arz,2,0.0002,0.0,0.0
name:as,2,0.0002,0.0,0.0
name:ast,2,0.0002,0.0,0.0
name:ba,2,0.0002,0.0,0.0
name:bar,2,0.0002,0.0,0.0
name:bcl,2,0.0002,0.0,0.0
name:bjn,2,0.0002,0.0,0.0
name:bm,2,0.0002,0.0,0.0
name:bpy,2,0.0002,0.0,0.0
name:br,2,0.0002,0.0,0.0
name:bxr,2,0.0002,0.0,0.0
name:ce,2,0.0002,0.0,0.0
name:ceb,2,0.0002,0.0,0.0
name:chr,2,0.0002,0.0,0.0
name:crh,2,0.0002,0.0,0.0
name:csb,2,0.0002,0.0,0.0
name:cv,2,0.0002,0.0,0.0
name:cy,2,0.0002,0.0,0.0
name:diq,2,0.0002,0.0,0.0
name:dv,2,0.0002,0.0,0.0
name:dz,2,0.0002,0.0,0.0
